Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa03020:RNA polymerase	3	2.11267605634	0.0840675571555	NM_006233, NM_001301129, NM_170783	57	27	3107	6.05653021442	0.999832320186	0.944856593135	62.1983854346
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	7	4.92957746479	0.0948226460582	NM_001016, NM_058219, NM_033625, NM_001308226, NM_000992, NM_001317980, NM_000980	122	183	7039	2.20697841082	1.0	0.999864869054	77.2343485256
GOTERM_MF_DIRECT	GO:0003899~DNA-directed RNA polymerase activity	3	2.11267605634	0.099663352936	NM_006233, NM_001301129, NM_170783	120	32	7107	5.55234375	0.999999999858	0.999478619469	73.6174643925
GOTERM_CC_DIRECT	GO:0000788~nuclear nucleosome	3	2.11267605634	0.103646758838	NM_003520, NM_175055, NM_080593	131	31	7347	5.42748091603	0.999999998196	0.999957529656	74.1467391121
KEGG_PATHWAY	hsa05166:HTLV-I infection	6	4.22535211268	0.120414945157	NM_001184783, NM_003407, NM_005225, NM_001080547, NM_003873, NM_001243961	57	146	3107	2.24008651766	0.999996955568	0.958228835823	75.8625640771
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	6	4.22535211268	0.130082907151	NM_001016, NM_033625, NM_001308226, NM_000992, NM_001317980, NM_000980	120	160	7107	2.2209375	1.0	0.999460731972	82.9444688228
KEGG_PATHWAY	hsa00240:Pyrimidine metabolism	4	2.81690140845	0.143101440773	NM_001308426, NM_006233, NM_001301129, NM_170783	57	73	3107	2.98678202355	0.999999770907	0.953010332732	81.9295316043
GOTERM_MF_DIRECT	GO:0003785~actin monomer binding	2	1.40845070423	0.155462499311	NM_005022, NM_138383	120	10	7107	11.845	1.0	0.999324013301	88.2871560651
GOTERM_BP_DIRECT	GO:0000188~inactivation of MAPK activity	2	1.40845070423	0.159287858928	NM_004090, NM_144488	122	10	7039	11.5393442623	1.0	0.999998730441	92.4030698802
GOTERM_MF_DIRECT	GO:0003677~DNA binding	19	13.3802816901	0.163173319247	NM_032440, NM_003407, NM_018337, NM_001301129, NM_001039690, NM_033113, NM_013342, NM_004965, NM_005225, NM_003520, NM_030895, NM_153033, NM_001308226, NM_144631, NM_175055, NM_017550, NM_080593, NM_003517, NM_002434	120	841	7107	1.33802021403	1.0	0.998359868519	89.5742912091
GOTERM_BP_DIRECT	GO:0033617~mitochondrial respiratory chain complex IV assembly	2	1.40845070423	0.173760211905	NM_005694, NM_016565	122	11	7039	10.4903129657	1.0	0.99999828498	94.1303309933
GOTERM_BP_DIRECT	GO:0006465~signal peptide processing	2	1.40845070423	0.173760211905	NM_178582, NM_014041	122	11	7039	10.4903129657	1.0	0.99999828498	94.1303309933
GOTERM_MF_DIRECT	GO:0001054~RNA polymerase I activity	2	1.40845070423	0.183548831923	NM_001301129, NM_170783	120	12	7107	9.87083333333	1.0	0.998083900516	92.3750669966
GOTERM_BP_DIRECT	GO:0071549~cellular response to dexamethasone stimulus	2	1.40845070423	0.201967775439	NM_001331017, NM_004095	122	13	7039	8.8764186633	1.0	0.999999264676	96.4963853713
GOTERM_CC_DIRECT	GO:0005736~DNA-directed RNA polymerase I complex	2	1.40845070423	0.207273269564	NM_001301129, NM_170783	131	13	7347	8.62830299472	1.0	0.999999350008	94.3389650072
GOTERM_BP_DIRECT	GO:0006412~translation	6	4.22535211268	0.212581116609	NM_001016, NM_033625, NM_001308226, NM_000992, NM_001317980, NM_000980	122	185	7039	1.87124501551	1.0	0.999998760724	97.1282900433
GOTERM_BP_DIRECT	GO:0048008~platelet-derived growth factor receptor signaling pathway	2	1.40845070423	0.21571128514	NM_004327, NM_003873	122	14	7039	8.24238875878	1.0	0.999996872748	97.2932785752
KEGG_PATHWAY	hsa05016:Huntington's disease	5	3.52112676056	0.216607240835	NM_001193375, NM_004074, NM_001184783, NM_006233, NM_001301129	57	133	3107	2.04920195225	0.999999999968	0.98219005305	93.3093281814
GOTERM_CC_DIRECT	GO:0005615~extracellular space	8	5.6338028169	0.224162038744	NM_003811, NM_001300981, NM_002975, NM_000421, NM_001553, NM_019554, NM_003873, NM_080593	131	279	7347	1.60814249364	1.0	0.999991499056	95.6621540083
GOTERM_BP_DIRECT	GO:0050714~positive regulation of protein secretion	2	1.40845070423	0.229220030265	NM_022089, NM_001300981	122	15	7039	7.69289617486	1.0	0.999996408591	97.9089968006
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	2	1.40845070423	0.229220030265	NM_000992, NM_001553	122	15	7039	7.69289617486	1.0	0.999996408591	97.9089968006
GOTERM_CC_DIRECT	GO:0005665~DNA-directed RNA polymerase II, core complex	2	1.40845070423	0.235129288872	NM_006233, NM_001301129	131	15	7347	7.47786259542	1.0	0.999947995666	96.3622258941
GOTERM_CC_DIRECT	GO:0000178~exosome (RNase complex)	2	1.40845070423	0.235129288872	NM_058219, NM_003407	131	15	7347	7.47786259542	1.0	0.999947995666	96.3622258941
GOTERM_MF_DIRECT	GO:0008138~protein tyrosine/serine/threonine phosphatase activity	2	1.40845070423	0.249777423648	NM_004090, NM_001319658	120	17	7107	6.96764705882	1.0	0.999573289345	97.394216858
GOTERM_BP_DIRECT	GO:0045599~negative regulation of fat cell differentiation	2	1.40845070423	0.2555490694	NM_006848, NM_005225	122	17	7039	6.78784956606	1.0	0.999998141161	98.7522468531
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	3	2.11267605634	0.256687792419	NM_001308426, NM_006848, NM_001190316	122	57	7039	3.03666954271	1.0	0.999995797115	98.780300307
GOTERM_CC_DIRECT	GO:0030496~midbody	4	2.81690140845	0.264978997659	NM_138701, NM_014700, NM_001077268, NM_017621	131	101	7347	2.22114730557	1.0	0.999920592969	97.7761465027
GOTERM_CC_DIRECT	GO:0005758~mitochondrial intermembrane space	3	2.11267605634	0.267399214512	NM_005694, NM_001320327, NM_016565	131	57	7347	2.95178786661	1.0	0.999719493739	97.8649981637
GOTERM_BP_DIRECT	GO:0009611~response to wounding	2	1.40845070423	0.268377118755	NM_003407, NM_003873	122	18	7039	6.41074681239	1.0	0.999995099507	99.0361898303
KEGG_PATHWAY	hsa05034:Alcoholism	4	2.81690140845	0.268539104814	NM_003520, NM_175055, NM_080593, NM_003517	57	100	3107	2.18035087719	1.0	0.987997428144	96.8705836824
KEGG_PATHWAY	hsa00230:Purine metabolism	4	2.81690140845	0.27348393904	NM_001308426, NM_006233, NM_001301129, NM_170783	57	101	3107	2.15876324475	1.0	0.980817306281	97.0971289756
GOTERM_MF_DIRECT	GO:0005546~phosphatidylinositol-4,5-bisphosphate binding	2	1.40845070423	0.274751601472	NM_005022, NM_138383	120	19	7107	6.23421052632	1.0	0.999551582365	98.3043886854
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	19	13.3802816901	0.277788682638	NM_001308426, NM_003407, NM_001282670, NM_018337, NM_022089, NM_001077268, NM_003873, NM_031918, NM_001243961, NM_033113, NM_001105540, NM_030895, NM_014760, NM_144631, NM_001145165, NM_017621, NM_014205, NM_005730, NM_001323544	120	922	7107	1.22047180043	1.0	0.999114581365	98.3923346708
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	2	1.40845070423	0.280985916452	NM_001007026, NM_001320415	122	19	7039	6.07333908542	1.0	0.999994696466	99.2555453898
GOTERM_BP_DIRECT	GO:0030838~positive regulation of actin filament polymerization	2	1.40845070423	0.280985916452	NM_005022, NM_001172132	122	19	7039	6.07333908542	1.0	0.999994696466	99.2555453898
GOTERM_BP_DIRECT	GO:0042795~snRNA transcription from RNA polymerase II promoter	3	2.11267605634	0.288701235947	NM_006233, NM_003083, NM_001301129	122	62	7039	2.79177683765	1.0	0.999992843524	99.3657834225
GOTERM_BP_DIRECT	GO:0030324~lung development	2	1.40845070423	0.29337917915	NM_001331017, NM_004095	122	20	7039	5.76967213115	1.0	0.999989257886	99.4249986995
GOTERM_CC_DIRECT	GO:0071556~integral component of lumenal side of endoplasmic reticulum membrane	2	1.40845070423	0.30059193092	NM_178582, NM_001243961	131	20	7347	5.60839694656	1.0	0.999731586296	98.7964778141
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	5	3.52112676056	0.303633549245	NM_001105540, NM_003407, NM_004327, NM_053004, NM_005475	122	162	7039	1.78076300344	1.0	0.999987954512	99.5372347871
GOTERM_BP_DIRECT	GO:0060041~retina development in camera-type eye	2	1.40845070423	0.305560561015	NM_001320415, NM_144631	122	21	7039	5.49492583919	1.0	0.999980980626	99.5558974062
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	2	1.40845070423	0.305560561015	NM_000992, NM_001317980	122	21	7039	5.49492583919	1.0	0.999980980626	99.5558974062
GOTERM_MF_DIRECT	GO:0048306~calcium-dependent protein binding	2	1.40845070423	0.310675196178	NM_019554, NM_017966	120	22	7107	5.38409090909	1.0	0.999328210733	99.1101664566
GOTERM_MF_DIRECT	GO:0003779~actin binding	4	2.81690140845	0.312004560397	NM_012335, NM_005022, NM_019554, NM_017621	120	117	7107	2.02478632479	1.0	0.99880727569	99.131702302
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	2	1.40845070423	0.317533654786	NM_001317980, NM_153451	122	22	7039	5.24515648286	1.0	0.999980995472	99.6570098349
GOTERM_BP_DIRECT	GO:0006283~transcription-coupled nucleotide-excision repair	3	2.11267605634	0.320566971247	NM_006233, NM_004965, NM_001301129	122	67	7039	2.5834352826	1.0	0.999972993405	99.6789715887
GOTERM_MF_DIRECT	GO:0003705~transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	2	1.40845070423	0.322253128665	NM_006885, NM_001080547	120	23	7107	5.15	1.0	0.998440009712	99.2822998718
GOTERM_BP_DIRECT	GO:0019058~viral life cycle	2	1.40845070423	0.329301992794	NM_001300981, NM_017966	122	23	7039	5.017106201	1.0	0.999970129236	99.7351110176
GOTERM_CC_DIRECT	GO:0016604~nuclear body	2	1.40845070423	0.337168164509	NM_006885, NM_024707	131	23	7347	4.87686691006	1.0	0.999776801691	99.3804642941
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	2	1.40845070423	0.340869047932	NM_003407, NM_004327	122	24	7039	4.80806010929	1.0	0.99997068759	99.7954356322
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	29	20.4225352113	0.347586062367	NM_016145, NM_001080547, NM_001318058, NM_001170330, NM_003873, NM_001330761, NM_001243961, NM_152341, NM_001184783, NM_032683, NM_003820, NM_001007237, NM_001163724, NM_001127393, NM_001271592, NM_001048249, NM_004074, NM_018641, NM_174983, NM_053045, NM_022089, NM_001167947, NM_178582, NM_173216, NM_003811, NM_001193375, NM_015124, NM_014041, NM_002434	131	1459	7347	1.11476018815	1.0	0.999613430631	99.4906579998
GOTERM_CC_DIRECT	GO:0000786~nucleosome	3	2.11267605634	0.352419119825	NM_003520, NM_080593, NM_003517	131	70	7347	2.40359869138	1.0	0.999302629504	99.5353908516
GOTERM_MF_DIRECT	GO:0008201~heparin binding	2	1.40845070423	0.355842477191	NM_000992, NM_003873	120	26	7107	4.55576923077	1.0	0.998870150207	99.6234991088
GOTERM_CC_DIRECT	GO:0030054~cell junction	4	2.81690140845	0.357184015916	NM_001007026, NM_001282670, NM_004327, NM_014631	131	120	7347	1.86946564885	1.0	0.998858886356	99.5759312207
GOTERM_CC_DIRECT	GO:0010494~cytoplasmic stress granule	2	1.40845070423	0.371845554875	NM_003407, NM_001331017	131	26	7347	4.31415149736	1.0	0.998613680214	99.6811698567
GOTERM_BP_DIRECT	GO:0000289~nuclear-transcribed mRNA poly(A) tail shortening	2	1.40845070423	0.374396374848	NM_003407, NM_001331017	122	27	7039	4.27383120826	1.0	0.999987540148	99.905804227
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	2	1.40845070423	0.374396374848	NM_001128228, NM_001329455	122	27	7039	4.27383120826	1.0	0.999987540148	99.905804227
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	3	2.11267605634	0.376951495647	NM_003520, NM_175055, NM_080593	122	76	7039	2.27750215703	1.0	0.999982783248	99.9113603145
GOTERM_CC_DIRECT	GO:0043005~neuron projection	3	2.11267605634	0.384325794047	NM_005022, NM_022089, NM_019554	131	75	7347	2.24335877863	1.0	0.998295999389	99.7512215963
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	2	1.40845070423	0.385191873798	NM_003820, NM_080593	122	28	7039	4.12119437939	1.0	0.99998108436	99.9272667619
GOTERM_CC_DIRECT	GO:0030173~integral component of Golgi membrane	2	1.40845070423	0.393957433604	NM_018641, NM_173216	131	28	7347	4.00599781897	1.0	0.997851979718	99.7952824284
GOTERM_BP_DIRECT	GO:0006091~generation of precursor metabolites and energy	2	1.40845070423	0.39580259741	NM_004074, NM_005694	122	29	7039	3.97908422838	1.0	0.999981099144	99.9438411412
GOTERM_BP_DIRECT	GO:0006362~transcription elongation from RNA polymerase I promoter	2	1.40845070423	0.39580259741	NM_001301129, NM_170783	122	29	7039	3.97908422838	1.0	0.999981099144	99.9438411412
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	6	4.22535211268	0.39968633254	NM_006233, NM_003083, NM_006885, NM_001080547, NM_001320415, NM_001301129	122	241	7039	1.43643289572	1.0	0.99997625936	99.9489712295
GOTERM_BP_DIRECT	GO:0006370~7-methylguanosine mRNA capping	2	1.40845070423	0.406231682394	NM_006233, NM_001301129	122	30	7039	3.84644808743	1.0	0.99997317595	99.9566401808
GOTERM_BP_DIRECT	GO:0006363~termination of RNA polymerase I transcription	2	1.40845070423	0.406231682394	NM_001301129, NM_170783	122	30	7039	3.84644808743	1.0	0.99997317595	99.9566401808
GOTERM_BP_DIRECT	GO:0006383~transcription from RNA polymerase III promoter	2	1.40845070423	0.406231682394	NM_003083, NM_001301129	122	30	7039	3.84644808743	1.0	0.99997317595	99.9566401808
GOTERM_BP_DIRECT	GO:0006874~cellular calcium ion homeostasis	2	1.40845070423	0.416482212629	NM_053045, NM_022089	122	31	7039	3.72236911687	1.0	0.99997348856	99.9665234662
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	4	2.81690140845	0.42018354304	NM_006848, NM_005475, NM_024299, NM_001172132	122	137	7039	1.68457580471	1.0	0.999967663484	99.9695429483
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	2	1.40845070423	0.422029842324	NM_003811, NM_003820	57	30	3107	3.63391812865	1.0	0.997595861043	99.7696926076
KEGG_PATHWAY	hsa03013:RNA transport	4	2.81690140845	0.422909599807	NM_001331017, NM_024707, NM_013248, NM_004095	57	131	3107	1.66438998259	1.0	0.995671732292	99.7735466048
GOTERM_CC_DIRECT	GO:0032154~cleavage furrow	2	1.40845070423	0.425685054457	NM_014700, NM_001077268	131	31	7347	3.61832061069	1.0	0.998300870973	99.8946949362
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	2	1.40845070423	0.426557220087	NM_003811, NM_003873	122	32	7039	3.60604508197	1.0	0.999964241743	99.9741549525
GOTERM_BP_DIRECT	GO:0031295~T cell costimulation	2	1.40845070423	0.426557220087	NM_003820, NM_001243961	122	32	7039	3.60604508197	1.0	0.999964241743	99.9741549525
GOTERM_BP_DIRECT	GO:0045444~fat cell differentiation	2	1.40845070423	0.426557220087	NM_001002880, NM_001329455	122	32	7039	3.60604508197	1.0	0.999964241743	99.9741549525
GOTERM_BP_DIRECT	GO:0006361~transcription initiation from RNA polymerase I promoter	2	1.40845070423	0.426557220087	NM_001301129, NM_170783	122	32	7039	3.60604508197	1.0	0.999964241743	99.9741549525
GOTERM_CC_DIRECT	GO:0000790~nuclear chromatin	4	2.81690140845	0.433868537352	NM_005225, NM_001080547, NM_138336, NM_003517	131	136	7347	1.6495285137	1.0	0.997883135615	99.9118149849
GOTERM_BP_DIRECT	GO:0097190~apoptotic signaling pathway	2	1.40845070423	0.436459685678	NM_013342, NM_003820	122	33	7039	3.49677098857	1.0	0.99996491548	99.9800474684
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	2	1.40845070423	0.436459685678	NM_003820, NM_003873	122	33	7039	3.49677098857	1.0	0.99996491548	99.9800474684
GOTERM_BP_DIRECT	GO:0006955~immune response	3	2.11267605634	0.443121246486	NM_003811, NM_003820, NM_001243961	122	87	7039	1.98954211419	1.0	0.999962063246	99.9832782444
GOTERM_CC_DIRECT	GO:0045111~intermediate filament cytoskeleton	2	1.40845070423	0.445915404425	NM_001282568, NM_001190316	131	33	7347	3.39902845246	1.0	0.997607909158	99.9324053518
GOTERM_BP_DIRECT	GO:0007420~brain development	3	2.11267605634	0.44895048802	NM_005694, NM_006885, NM_004327	122	88	7039	1.96693368107	1.0	0.999958195299	99.9856980828
GOTERM_CC_DIRECT	GO:0005840~ribosome	4	2.81690140845	0.452570372635	NM_033625, NM_001308226, NM_000992, NM_000980	131	140	7347	1.60239912759	1.0	0.997076412139	99.9417848938
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	8	5.6338028169	0.470265513628	NM_033113, NM_005225, NM_003083, NM_006885, NM_018337, NM_030895, NM_001080547, NM_001320415	120	386	7107	1.2274611399	1.0	0.99989372313	99.9685368011
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	3	2.11267605634	0.471922589882	NM_022089, NM_004327, NM_001172132	122	92	7039	1.88141482537	1.0	0.999972972389	99.9924023234
GOTERM_BP_DIRECT	GO:0008543~fibroblast growth factor receptor signaling pathway	2	1.40845070423	0.474402007719	NM_006233, NM_001301129	122	37	7039	3.11874169251	1.0	0.999967180368	99.9929153427
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	2	1.40845070423	0.474942392886	NM_001016, NM_001308226	131	36	7347	3.11577608142	1.0	0.997333730861	99.9652458018
GOTERM_BP_DIRECT	GO:0060333~interferon-gamma-mediated signaling pathway	2	1.40845070423	0.483484749372	NM_001172132, NM_001243961	122	38	7039	3.03666954271	1.0	0.999967659161	99.9945316215
GOTERM_BP_DIRECT	GO:0010467~gene expression	2	1.40845070423	0.483484749372	NM_006233, NM_001301129	122	38	7039	3.03666954271	1.0	0.999967659161	99.9945316215
GOTERM_BP_DIRECT	GO:0016311~dephosphorylation	2	1.40845070423	0.483484749372	NM_004090, NM_001319658	122	38	7039	3.03666954271	1.0	0.999967659161	99.9945316215
GOTERM_CC_DIRECT	GO:0042995~cell projection	2	1.40845070423	0.484278665476	NM_014631, NM_001172132	131	37	7347	3.03156591706	1.0	0.996978598253	99.9721593729
KEGG_PATHWAY	hsa05221:Acute myeloid leukemia	2	1.40845070423	0.491825349783	NM_001080547, NM_004095	57	37	3107	2.94642010431	1.0	0.997739955595	99.9446506128
KEGG_PATHWAY	hsa04150:mTOR signaling pathway	2	1.40845070423	0.491825349783	NM_001331017, NM_004095	57	37	3107	2.94642010431	1.0	0.997739955595	99.9446506128
GOTERM_MF_DIRECT	GO:0008233~peptidase activity	2	1.40845070423	0.492017787352	NM_178582, NM_014041	120	40	7107	2.96125	1.0	0.999893105632	99.9815205728
GOTERM_CC_DIRECT	GO:0042645~mitochondrial nucleoid	2	1.40845070423	0.502459822751	NM_001184783, NM_002434	131	39	7347	2.87610099824	1.0	0.997086728598	99.98213584
GOTERM_BP_DIRECT	GO:0034599~cellular response to oxidative stress	2	1.40845070423	0.509809424671	NM_022089, NM_001329455	122	41	7039	2.81447421032	1.0	0.999981275875	99.9974859119
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	2	1.40845070423	0.526615496122	NM_005225, NM_004095	122	43	7039	2.68356843309	1.0	0.999985574112	99.9985026821
GOTERM_BP_DIRECT	GO:0006405~RNA export from nucleus	2	1.40845070423	0.526615496122	NM_001331017, NM_013248	122	43	7039	2.68356843309	1.0	0.999985574112	99.9985026821
KEGG_PATHWAY	hsa00190:Oxidative phosphorylation	3	2.11267605634	0.527240057112	NM_001193375, NM_004074, NM_005694	57	97	3107	1.68583830711	1.0	0.99793088066	99.9751366517
GOTERM_CC_DIRECT	GO:0072372~primary cilium	2	1.40845070423	0.528545622121	NM_145058, NM_017425	131	42	7347	2.67066521265	1.0	0.997559283241	99.990820095
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	9	6.33802816901	0.528975686264	NM_006233, NM_033113, NM_006885, NM_018337, NM_030895, NM_001282568, NM_144631, NM_170783, NM_031918	120	468	7107	1.13894230769	1.0	0.999929898557	99.9929151318
KEGG_PATHWAY	hsa05012:Parkinson's disease	3	2.11267605634	0.532834926903	NM_001193375, NM_004074, NM_001184783	57	98	3107	1.6686358754	1.0	0.996959887117	99.9782087961
GOTERM_MF_DIRECT	GO:0004725~protein tyrosine phosphatase activity	2	1.40845070423	0.533381914058	NM_004090, NM_001319658	120	45	7107	2.63222222222	1.0	0.999893453592	99.9937117916
KEGG_PATHWAY	hsa05222:Small cell lung cancer	2	1.40845070423	0.536541288894	NM_005225, NM_001320415	57	42	3107	2.59565580618	1.0	0.995652686168	99.9800493178
GOTERM_MF_DIRECT	GO:0001047~core promoter binding	2	1.40845070423	0.541244779006	NM_005225, NM_001080547	120	46	7107	2.575	1.0	0.999857861888	99.9949317912
GOTERM_BP_DIRECT	GO:0035335~peptidyl-tyrosine dephosphorylation	2	1.40845070423	0.542849974866	NM_004090, NM_001319658	122	45	7039	2.56429872495	1.0	0.999988751676	99.9991083742
KEGG_PATHWAY	hsa00564:Glycerophospholipid metabolism	2	1.40845070423	0.545009050012	NM_001105540, NM_007260	57	43	3107	2.53529171767	1.0	0.994468814733	99.9837355568
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	2	1.40845070423	0.545177474002	NM_022089, NM_001323544	131	44	7347	2.54927133935	1.0	0.997618840952	99.9941114457
KEGG_PATHWAY	hsa04360:Axon guidance	2	1.40845070423	0.553324811502	NM_144488, NM_003873	57	44	3107	2.47767145136	1.0	0.993171513673	99.9867415906
GOTERM_MF_DIRECT	GO:0001078~transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	2	1.40845070423	0.556578485353	NM_001080547, NM_031918	120	48	7107	2.46770833333	1.0	0.999846672159	99.9967079267
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	2	1.40845070423	0.561226946435	NM_003820, NM_017425	131	46	7347	2.43843345503	1.0	0.997672519668	99.9962231835
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	5	3.52112676056	0.568508917386	NM_003520, NM_001320415, NM_175055, NM_080593, NM_003517	120	238	7107	1.24422268908	1.0	0.999824035733	99.9976711798
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	26	18.3098591549	0.568936563625	NM_145058, NM_001145023, NM_001099285, NM_019554, NM_001039690, NM_001329455, NM_017966, NM_001184783, NM_033625, NM_001163724, NM_007260, NM_004327, NM_001317980, NM_001323544, NM_003517, NM_001331017, NM_173216, NM_024527, NM_004090, NM_005022, NM_003520, NM_001300981, NM_001323918, NM_000421, NM_001553, NM_001319658	131	1434	7347	1.01686416047	1.0	0.99740775473	99.9969664683
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	17	11.9718309859	0.570823384302	NM_006848, NM_032440, NM_018337, NM_001301129, NM_001099285, NM_031918, NM_001007026, NM_013342, NM_033113, NM_006233, NM_005225, NM_030895, NM_001320327, NM_144631, NM_017621, NM_170783, NM_017550	122	947	7039	1.03573839735	1.0	0.999994065107	99.9996510049
GOTERM_MF_DIRECT	GO:0004713~protein tyrosine kinase activity	2	1.40845070423	0.571403832644	NM_004327, NM_001172132	120	50	7107	2.369	1.0	0.999756003755	99.9978618855
GOTERM_BP_DIRECT	GO:0036498~IRE1-mediated unfolded protein response	2	1.40845070423	0.573680644828	NM_014760, NM_005730	122	49	7039	2.35496821679	1.0	0.99999293352	99.9996839724
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	7	4.92957746479	0.582207614012	NM_001007026, NM_003407, NM_005225, NM_006885, NM_001080547, NM_031918, NM_001281444	122	357	7039	1.13130826101	1.0	0.999993053483	99.9997659117
GOTERM_MF_DIRECT	GO:0005102~receptor binding	3	2.11267605634	0.587213691575	NM_003811, NM_005022, NM_001172132	120	117	7107	1.51858974359	1.0	0.99975387304	99.998673025
KEGG_PATHWAY	hsa05200:Pathways in cancer	4	2.81690140845	0.591426947973	NM_005225, NM_004327, NM_001080547, NM_001320415	57	168	3107	1.29782790309	1.0	0.994552242415	99.9950624123
GOTERM_MF_DIRECT	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	2	1.40845070423	0.599595767087	NM_018337, NM_001080547	120	54	7107	2.19351851852	1.0	0.999735462077	99.9990984432
