Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
-	-	-	-	-	-	-	-	-	-	-	-	-
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	131	19.7289156627	1.68986847205e-05	NM_001291902, NM_182931, NM_001270520, NM_002209, NM_033450, NM_001199692, NM_033397, NM_016457, NM_006289, NM_005151, NM_001206999, NM_022338, NM_001289824, NM_078481, NM_000368, NM_001291860, NM_001010935, NM_021259, NM_152787, NM_001014443, NM_003749, NM_000610, NM_014943, NM_001039469, NM_005347, NM_001206482, NM_002855, NM_007353, NM_032242, NM_014203, NM_004218, NM_001142864, NM_003332, NM_182706, NM_006219, NM_175736, NM_001320032, NM_001025159, NM_054027, NM_001324321, NM_000629, NM_139015, NM_001320421, NM_002332, NM_006598, NM_003461, NM_138383, NM_015241, NM_004996, NM_001978, NM_001204, NM_001304349, NM_014143, NM_173470, NM_002835, NM_001006634, NM_018984, NM_001001396, NM_152879, NM_017617, NM_004104, NM_080538, NM_001330125, NM_000222, NM_003873, NM_001320698, NM_005505, NM_007013, NM_001165928, NM_001320613, NM_198565, NM_024940, NM_013444, NM_003486, NM_005633, NM_173854, NM_001172567, NM_000651, NM_001110556, NM_001009944, NM_005188, NM_004530, NM_000757, NM_152609, NM_020210, NM_001105540, NM_018226, NM_006231, NM_001289125, NM_080425, NM_006378, NM_001113347, NM_058004, NM_015205, NM_002375, NM_003165, NM_000660, NM_001265589, NM_024776, NM_000527, NM_001040118, NM_020428, NM_001160233, NM_004281, NM_022367, NM_004383, NM_032548, NM_001242837, NM_006035, NM_001142290, NM_001030006, NM_001130004, NM_020376, NM_003363, NM_178582, NM_013324, NM_000211, NM_005892, NM_001256182, NM_001204424, NM_201380, NM_002577, NM_198576, NM_000875, NM_001144875, NM_001497, NM_012340, NM_000297, NM_005415, NM_003045, NM_003930	631	1082	7347	1.40969355921	0.00812891391458	0.00812891391458	0.024213702632299997
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	42	6.32530120482	9.98125606251e-05	NM_003332, NM_001001396, NM_013437, NM_001320032, NM_001199692, NM_001330125, NM_054027, NM_000629, NM_174953, NM_001774, NM_005505, NM_000527, NM_078481, NM_001320613, NM_021259, NM_001322487, NM_002332, NM_015482, NM_000610, NM_003486, NM_022089, NM_170665, NM_006598, NM_000651, NM_003461, NM_001009944, NM_002855, NM_004996, NM_001204, NM_000876, NM_001289125, NM_001150, NM_000875, NM_019848, NM_000297, NM_032242, NM_005415, NM_003045, NM_006378, NM_001294, NM_020410, NM_012401	631	262	7347	1.8665029457700002	0.04706813474769999	0.023817709005	0.142939912999
GOTERM_CC_DIRECT	GO:0009986~cell surface	29	4.36746987952	0.000110392253843	NM_003332, NM_002209, NM_017617, NM_000660, NM_001025159, NM_006289, NM_000046, NM_005151, NM_001289824, NM_005505, NM_000527, NM_003873, NM_001320698, NM_001171623, NM_001100588, NM_001009566, NM_000610, NM_178582, NM_000211, NM_000651, NM_005347, NM_032039, NM_001009944, NM_001204, NM_000876, NM_001972, NM_000118, NM_022648, NM_012401	631	155	7347	2.17844690967	0.051925697705300006	0.017617105754400002	0.158079770569
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	13	1.9578313253	0.00023106280963599998	NM_000152, NM_022089, NM_015274, NM_001025159, NM_000046, NM_001291860, NM_000528, NM_000487, NM_198576, NM_000391, NM_000181, NM_001909, NM_173542	631	44	7347	3.44010229074	0.105612571732	0.0275183360163	0.330611944622
GOTERM_CC_DIRECT	GO:0017053~transcriptional repressor complex	11	1.65662650602	0.00158813950522	NM_015001, NM_006312, NM_005647, NM_015156, NM_003036, NM_006037, NM_001145358, NM_001033561, NM_153813, NM_001972, NM_001330288	631	40	7347	3.20194136292	0.535912021025	0.14233030714199998	2.25192769557
GOTERM_CC_DIRECT	GO:0043235~receptor complex	9	1.3554216867500002	0.00460785025143	NM_001291902, NM_002332, NM_017617, NM_000875, NM_000211, NM_000118, NM_003873, NM_000527, NM_001291920	631	32	7347	3.27471275753	0.892550582186	0.310500411817	6.404209111240001
GOTERM_CC_DIRECT	GO:0035097~histone methyltransferase complex	7	1.05421686747	0.005288795067029999	NM_001197104, NM_170606, NM_014712, NM_003482, NM_014727, NM_001318240, NM_130803	631	20	7347	4.07519809826	0.922793143533	0.306424576483	7.3175903204
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	35	5.2710843373500005	0.006473973060729999	NM_014641, NM_058004, NM_001085454, NM_001199692, NM_006289, NM_001136049, NM_024776, NM_182643, NM_001291860, NM_003873, NM_078481, NM_006761, NM_001165928, NM_002332, NM_000610, NM_001130004, NM_020992, NM_005085, NM_004468, NM_005347, NM_003461, NM_001110556, NM_019043, NM_005016, NM_201274, NM_201380, NM_012398, NM_001014831, NM_000876, NM_007353, NM_002835, NM_003931, NM_000118, NM_022648, NM_001694	631	256	7347	1.59187425713	0.956591270354	0.324388342574	8.887574887769999
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	12	1.8072289156599999	0.00709472854161	NM_001165928, NM_001009944, NM_001001396, NM_182706, NM_001160233, NM_004996, NM_001497, NM_173854, NM_001199692, NM_020184, NM_014203, NM_000527	631	56	7347	2.49501924383	0.9679021950560001	0.31757832115400003	9.69997212249
GOTERM_CC_DIRECT	GO:0005615~extracellular space	37	5.57228915663	0.00810079958139	NM_001282225, NM_000660, NM_080538, NM_001265589, NM_000222, NM_001289824, NM_078481, NM_001291860, NM_003873, NM_000502, NM_000528, NM_001165928, NM_001171623, NM_022367, NM_001105079, NM_001909, NM_001130004, NM_001185077, NM_001142675, NM_002087, NM_000487, NM_004530, NM_000757, NM_020210, NM_001204, NM_000876, NM_001289125, NM_001150, NM_001282531, NM_001497, NM_001972, NM_000181, NM_001128844, NM_001282129, NM_006378, NM_000118, NM_024496	631	279	7347	1.5441098785	0.980329205421	0.324878109025	11.002344604400001
-	-	-	-	-	-	-	-	-	-	-	-	-
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	62	9.33734939759	1.95576480681e-06	NM_194278, NM_202002, NM_017617, NM_003185, NM_005093, NM_014727, NM_001003699, NM_002586, NM_194071, NM_001964, NM_006885, NM_005955, NM_004926, NM_001271840, NM_205843, NM_005653, NM_012102, NM_001282662, NM_198055, NM_014943, NM_138714, NM_014779, NM_003298, NM_001005291, NM_005188, NM_033113, NM_020310, NM_005187, NM_005920, NM_001001890, NM_001345970, NM_005641, NM_006856, NM_002657, NM_001313959, NM_001080547, NM_005334, NM_014938, NM_022465, NM_001197104, NM_005036, NM_024680, NM_004380, NM_022841, NM_020699, NM_015035, NM_001949, NM_012231, NM_001987, NM_001278669, NM_001145661, NM_021975, NM_030665, NM_000635, NM_006887, NM_001322260, NM_016531, NM_001300946, NM_012340, NM_001145358, NM_001973, NM_001291920	617	386	7107	1.85014401962	0.00153800446511	0.00153800446511	0.00299560183918
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	43	6.47590361446	1.13205288168e-05	NM_001171167, NM_015409, NM_020825, NM_005334, NM_152259, NM_002586, NM_001429, NM_181715, NM_001080495, NM_001330288, NM_001197104, NM_001304815, NM_001301132, NM_001195470, NM_052897, NM_004380, NM_006037, NM_012102, NM_130803, NM_001318240, NM_000333, NM_003036, NM_001282748, NM_001145661, NM_153812, NM_001033561, NM_021975, NM_007371, NM_003884, NM_058243, NM_001005291, NM_006312, NM_020310, NM_006231, NM_001015053, NM_031370, NM_001282531, NM_005786, NM_012340, NM_001080424, NM_001145358, NM_014389, NM_001973	617	245	7107	2.0216386068200003	0.00886973633759	0.00444474605253	0.0173382420842
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	29	4.36746987952	2.26976057387e-05	NM_001421, NM_006856, NM_001080547, NM_001317946, NM_194071, NM_001330288, NM_002616, NM_005036, NM_015898, NM_005955, NM_024680, NM_205843, NM_022841, NM_020699, NM_017721, NM_001987, NM_198055, NM_003036, NM_022893, NM_138714, NM_012199, NM_021975, NM_000635, NM_002918, NM_001005291, NM_018416, NM_005920, NM_012340, NM_001128844	617	141	7107	2.36908169247	0.0177046169386	0.005936713804689999	0.0347602608439
GOTERM_MF_DIRECT	GO:0001078~transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	15	2.25903614458	3.48681665081e-05	NM_198055, NM_003036, NM_015156, NM_006856, NM_022893, NM_001080547, NM_153813, NM_021975, NM_005036, NM_015898, NM_005786, NM_024680, NM_004380, NM_012340, NM_017721	617	48	7107	3.59957455429	0.0270686219758	0.00683695233002	0.0533942210227
GOTERM_MF_DIRECT	GO:0003713~transcription coactivator activity	30	4.51807228916	0.00022894411171299998	NM_182931, NM_006662, NM_003185, NM_006015, NM_005334, NM_001317946, NM_001429, NM_004714, NM_001330288, NM_005955, NM_001308142, NM_004380, NM_004229, NM_001318240, NM_001014443, NM_001282662, NM_014757, NM_199141, NM_014755, NM_004960, NM_020992, NM_003884, NM_001145928, NM_003298, NM_015338, NM_004831, NM_020310, NM_001128844, NM_033238, NM_001291920	617	168	7107	2.05689974531	0.164896529072	0.035398222779300006	0.350099424548
GOTERM_MF_DIRECT	GO:0001077~transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	18	2.7108433734900004	0.000246748305425	NM_198055, NM_001171167, NM_001421, NM_002657, NM_001080547, NM_001145661, NM_138714, NM_021975, NM_194071, NM_001005291, NM_005036, NM_001964, NM_005955, NM_018416, NM_005920, NM_205843, NM_012340, NM_001987	617	77	7107	2.6926687575	0.176519063052	0.0318508726666	0.377277381085
GOTERM_MF_DIRECT	GO:0001047~core promoter binding	13	1.9578313253	0.0004006523234559999	NM_017617, NM_000937, NM_001080547, NM_012199, NM_001429, NM_001015053, NM_005955, NM_006037, NM_024680, NM_001001890, NM_001949, NM_012154, NM_001973	617	46	7107	3.25526742301	0.270485883992	0.04405394411590001	0.6119219762529999
GOTERM_MF_DIRECT	GO:0008134~transcription factor binding	28	4.21686746988	0.000440575585069	NM_194278, NM_001171167, NM_005647, NM_006856, NM_003185, NM_002586, NM_001429, NM_002616, NM_005036, NM_032482, NM_004380, NM_006037, NM_015156, NM_001123385, NM_001145661, NM_153813, NM_021975, NM_003884, NM_001110556, NM_006312, NM_002111, NM_001015053, NM_031370, NM_015062, NM_012340, NM_001001890, NM_001128844, NM_014389	617	158	7107	2.04127772193	0.29305993398499997	0.0424249440811	0.672705198892
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	74	11.144578313299998	0.000510068966314	NM_182931, NM_001282225, NM_014727, NM_016496, NM_006099, NM_001964, NM_006885, NM_199341, NM_012102, NM_152787, NM_031449, NM_003482, NM_015274, NM_004468, NM_014901, NM_032015, NM_003298, NM_005188, NM_004530, NM_018226, NM_015528, NM_004630, NM_006231, NM_020765, NM_001320977, NM_014508, NM_021943, NM_001330331, NM_194328, NM_178450, NM_001429, NM_001330761, NM_030912, NM_000528, NM_001197104, NM_001330474, NM_005036, NM_001256071, NM_172230, NM_139215, NM_001100588, NM_006037, NM_004380, NM_015113, NM_007219, NM_020699, NM_005937, NM_007165, NM_012231, NM_001142290, NM_020338, NM_003036, NM_022089, NM_015015, NM_004960, NM_001145661, NM_153812, NM_020992, NM_001033561, NM_030665, NM_003461, NM_152240, NM_005885, NM_015241, NM_001257975, NM_170606, NM_031923, NM_001287491, NM_001150, NM_024814, NM_001300946, NM_033238, NM_015695, NM_001291920	617	579	7107	1.47215760701	0.330702542982	0.043633505055800006	0.7784260970970001
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	17	2.5602409638599997	0.000560642499537	NM_001145661, NM_001033561, NM_021975, NM_003884, NM_020899, NM_001322260, NM_020310, NM_001964, NM_001195470, NM_001202543, NM_001300946, NM_005920, NM_001271840, NM_001001890, NM_001987, NM_001291920, NM_001037165	617	75	7107	2.61089141005	0.356832041619	0.043175163106399995	0.8552979279780001
-	-	-	-	-	-	-	-	-	-	-	-	-
KEGG_PATHWAY	hsa04976:Bile secretion	8	1.2048192771100001	0.000195006093893	NM_001320613, NM_001160233, NM_001304349, NM_001199692, NM_080425, NM_005505, NM_000527, NM_001291920	270	16	3107	5.7537037037	0.04367814119530001	0.04367814119530001	0.24954451113200002
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	18	2.7108433734900004	0.0005542120849559999	NM_004960, NM_001313959, NM_001080547, NM_021975, NM_138578, NM_001197104, NM_032482, NM_016531, NM_000875, NM_139215, NM_001001890, NM_001145358, NM_001972, NM_130803, NM_033238, NM_001973, NM_001987, NM_001291920	270	83	3107	2.49558232932	0.119222068761	0.061502300887900006	0.707709419487
KEGG_PATHWAY	hsa05166:HTLV-I infection	26	3.9156626506	0.0005617694700680001	NM_002209, NM_003407, NM_006219, NM_022769, NM_000660, NM_001080547, NM_000945, NM_006289, NM_001429, NM_181715, NM_003873, NM_138578, NM_001320613, NM_001964, NM_001244580, NM_004380, NM_001949, NM_001278669, NM_000211, NM_021975, NM_003884, NM_006231, NM_001304349, NM_012340, NM_018052, NM_001973	270	146	3107	2.04926433283	0.120745910626	0.041986860501	0.717327942327
KEGG_PATHWAY	hsa04913:Ovarian steroidogenesis	6	0.9036144578309999	0.000821342132325	NM_001320613, NM_001304349, NM_000875, NM_080425, NM_005505, NM_000527	270	10	3107	6.904444444439999	0.17152169857799998	0.04595187008690001	1.04717328884
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	16	2.4096385542200003	0.0008331126974269999	NM_002209, NM_006219, NM_016457, NM_006289, NM_000211, NM_000222, NM_001316332, NM_019043, NM_001320613, NM_000757, NM_001171623, NM_198679, NM_000875, NM_001010935, NM_080425, NM_005565	270	71	3107	2.59321857068	0.173753665114	0.0374530788229	1.06210646158
KEGG_PATHWAY	hsa04650:Natural killer cell mediated cytotoxicity	12	1.8072289156599999	0.00172283387559	NM_003332, NM_001278669, NM_002209, NM_006219, NM_005633, NM_001289125, NM_000945, NM_012340, NM_005565, NM_000211, NM_000629, NM_001256196	270	47	3107	2.93806146572	0.326231839178	0.0636926899747	2.1848897077
KEGG_PATHWAY	hsa05211:Renal cell carcinoma	11	1.65662650602	0.00242328737047	NM_002577, NM_001014831, NM_001171623, NM_198679, NM_006219, NM_005633, NM_001010935, NM_000660, NM_004380, NM_001429, NM_001256196	270	42	3107	3.01384479718	0.426275680067	0.07630405492989999	3.0605491326300003
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	13	1.9578313253	0.00442306012905	NM_001320613, NM_001001396, NM_001278669, NM_005036, NM_001160233, NM_006219, NM_001304349, NM_001010935, NM_004380, NM_021975, NM_080425, NM_001429, NM_194071	270	60	3107	2.4932716049400003	0.637643741994	0.119170257566	5.52091682276
KEGG_PATHWAY	hsa04972:Pancreatic secretion	8	1.2048192771100001	0.00526354389355	NM_001320613, NM_001001396, NM_001160233, NM_001010935, NM_170665, NM_001199692, NM_080425, NM_174953	270	26	3107	3.54074074074	0.701365522744	0.125656237506	6.53769453062
KEGG_PATHWAY	hsa04925:Aldosterone synthesis and secretion	8	1.2048192771100001	0.0081546871317	NM_153498, NM_001320613, NM_001304349, NM_016457, NM_080425, NM_194071, NM_005505, NM_000527	270	28	3107	3.28783068783	0.8466571674179999	0.170977441774	9.9587302728
-	-	-	-	-	-	-	-	-	-	-	-	-
