Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	42	6.32530120482	9.98125606251e-05	NM_003332, NM_001001396, NM_013437, NM_001320032, NM_001199692, NM_001330125, NM_054027, NM_000629, NM_174953, NM_001774, NM_005505, NM_000527, NM_078481, NM_001320613, NM_021259, NM_001322487, NM_002332, NM_015482, NM_000610, NM_003486, NM_022089, NM_170665, NM_006598, NM_000651, NM_003461, NM_001009944, NM_002855, NM_004996, NM_001204, NM_000876, NM_001289125, NM_001150, NM_000875, NM_019848, NM_000297, NM_032242, NM_005415, NM_003045, NM_006378, NM_001294, NM_020410, NM_012401	631	262	7347	1.86650294577	0.0470681347477	0.023817709005	0.142939912999
GOTERM_CC_DIRECT	GO:0009986~cell surface	29	4.36746987952	0.000110392253843	NM_003332, NM_002209, NM_017617, NM_000660, NM_001025159, NM_006289, NM_000046, NM_005151, NM_001289824, NM_005505, NM_000527, NM_003873, NM_001320698, NM_001171623, NM_001100588, NM_001009566, NM_000610, NM_178582, NM_000211, NM_000651, NM_005347, NM_032039, NM_001009944, NM_001204, NM_000876, NM_001972, NM_000118, NM_022648, NM_012401	631	155	7347	2.17844690967	0.0519256977053	0.0176171057544	0.158079770569
GOTERM_BP_DIRECT	GO:0071526~semaphorin-plexin signaling pathway	7	1.05421686747	0.000122477418887	NM_020210, NM_022367, NM_001185077, NM_001110556, NM_006378, NM_003873, NM_012401	604	11	7039	7.41616496087	0.285359839623	0.0544571032472	0.2181170639
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	17	2.56024096386	0.000148788041707	NM_001282662, NM_001270520, NM_175736, NM_001134382, NM_004468, NM_001314007, NM_001282971, NM_001206482, NM_022489, NM_182643, NM_012398, NM_001978, NM_004327, NM_003931, NM_006990, NM_001282129, NM_018984	604	68	7039	2.91349337748	0.335124825535	0.0566406470758	0.264914381261
KEGG_PATHWAY	hsa04976:Bile secretion	8	1.20481927711	0.000195006093893	NM_001320613, NM_001160233, NM_001304349, NM_001199692, NM_080425, NM_005505, NM_000527, NM_001291920	270	16	3107	5.7537037037	0.0436781411953	0.0436781411953	0.249544511132
GOTERM_MF_DIRECT	GO:0003713~transcription coactivator activity	30	4.51807228916	0.000228944111713	NM_182931, NM_006662, NM_003185, NM_006015, NM_005334, NM_001317946, NM_001429, NM_004714, NM_001330288, NM_005955, NM_001308142, NM_004380, NM_004229, NM_001318240, NM_001014443, NM_001282662, NM_014757, NM_199141, NM_014755, NM_004960, NM_020992, NM_003884, NM_001145928, NM_003298, NM_015338, NM_004831, NM_020310, NM_001128844, NM_033238, NM_001291920	617	168	7107	2.05689974531	0.164896529072	0.0353982227793	0.350099424548
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	13	1.9578313253	0.000231062809636	NM_000152, NM_022089, NM_015274, NM_001025159, NM_000046, NM_001291860, NM_000528, NM_000487, NM_198576, NM_000391, NM_000181, NM_001909, NM_173542	631	44	7347	3.44010229074	0.105612571732	0.0275183360163	0.330611944622
GOTERM_MF_DIRECT	GO:0001077~transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	18	2.71084337349	0.000246748305425	NM_198055, NM_001171167, NM_001421, NM_002657, NM_001080547, NM_001145661, NM_138714, NM_021975, NM_194071, NM_001005291, NM_005036, NM_001964, NM_005955, NM_018416, NM_005920, NM_205843, NM_012340, NM_001987	617	77	7107	2.6926687575	0.176519063052	0.0318508726666	0.377277381085
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	40	6.02409638554	0.000378245515869	NM_182931, NM_001291902, NM_202002, NM_017617, NM_005647, NM_001421, NM_001330331, NM_003185, NM_006015, NM_001080547, NM_000660, NM_001003699, NM_001300, NM_000629, NM_001316332, NM_194071, NM_004714, NM_001330288, NM_001197104, NM_001330474, NM_005036, NM_001964, NM_006885, NM_139215, NM_004380, NM_006037, NM_004229, NM_001949, NM_001318240, NM_001014443, NM_001278669, NM_014755, NM_021975, NM_030665, NM_031370, NM_018416, NM_001001890, NM_012340, NM_001128844, NM_001037165	604	261	7039	1.78604958007	0.645739839668	0.1216546846	0.672161044885
GOTERM_MF_DIRECT	GO:0001047~core promoter binding	13	1.9578313253	0.000400652323456	NM_017617, NM_000937, NM_001080547, NM_012199, NM_001429, NM_001015053, NM_005955, NM_006037, NM_024680, NM_001001890, NM_001949, NM_012154, NM_001973	617	46	7107	3.25526742301	0.270485883992	0.0440539441159	0.611921976253
GOTERM_MF_DIRECT	GO:0008134~transcription factor binding	28	4.21686746988	0.000440575585069	NM_194278, NM_001171167, NM_005647, NM_006856, NM_003185, NM_002586, NM_001429, NM_002616, NM_005036, NM_032482, NM_004380, NM_006037, NM_015156, NM_001123385, NM_001145661, NM_153813, NM_021975, NM_003884, NM_001110556, NM_006312, NM_002111, NM_001015053, NM_031370, NM_015062, NM_012340, NM_001001890, NM_001128844, NM_014389	617	158	7107	2.04127772193	0.293059933985	0.0424249440811	0.672705198892
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	74	11.1445783133	0.000510068966314	NM_182931, NM_001282225, NM_014727, NM_016496, NM_006099, NM_001964, NM_006885, NM_199341, NM_012102, NM_152787, NM_031449, NM_003482, NM_015274, NM_004468, NM_014901, NM_032015, NM_003298, NM_005188, NM_004530, NM_018226, NM_015528, NM_004630, NM_006231, NM_020765, NM_001320977, NM_014508, NM_021943, NM_001330331, NM_194328, NM_178450, NM_001429, NM_001330761, NM_030912, NM_000528, NM_001197104, NM_001330474, NM_005036, NM_001256071, NM_172230, NM_139215, NM_001100588, NM_006037, NM_004380, NM_015113, NM_007219, NM_020699, NM_005937, NM_007165, NM_012231, NM_001142290, NM_020338, NM_003036, NM_022089, NM_015015, NM_004960, NM_001145661, NM_153812, NM_020992, NM_001033561, NM_030665, NM_003461, NM_152240, NM_005885, NM_015241, NM_001257975, NM_170606, NM_031923, NM_001287491, NM_001150, NM_024814, NM_001300946, NM_033238, NM_015695, NM_001291920	617	579	7107	1.47215760701	0.330702542982	0.0436335050558	0.778426097097
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	18	2.71084337349	0.000554212084956	NM_004960, NM_001313959, NM_001080547, NM_021975, NM_138578, NM_001197104, NM_032482, NM_016531, NM_000875, NM_139215, NM_001001890, NM_001145358, NM_001972, NM_130803, NM_033238, NM_001973, NM_001987, NM_001291920	270	83	3107	2.49558232932	0.119222068761	0.0615023008879	0.707709419487
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	17	2.56024096386	0.000560642499537	NM_001145661, NM_001033561, NM_021975, NM_003884, NM_020899, NM_001322260, NM_020310, NM_001964, NM_001195470, NM_001202543, NM_001300946, NM_005920, NM_001271840, NM_001001890, NM_001987, NM_001291920, NM_001037165	617	75	7107	2.61089141005	0.356832041619	0.0431751631064	0.855297927978
KEGG_PATHWAY	hsa05166:HTLV-I infection	26	3.9156626506	0.000561769470068	NM_002209, NM_003407, NM_006219, NM_022769, NM_000660, NM_001080547, NM_000945, NM_006289, NM_001429, NM_181715, NM_003873, NM_138578, NM_001320613, NM_001964, NM_001244580, NM_004380, NM_001949, NM_001278669, NM_000211, NM_021975, NM_003884, NM_006231, NM_001304349, NM_012340, NM_018052, NM_001973	270	146	3107	2.04926433283	0.120745910626	0.041986860501	0.717327942327
GOTERM_BP_DIRECT	GO:0021915~neural tube development	7	1.05421686747	0.000636082372597	NM_001009944, NM_001084, NM_017617, NM_004926, NM_001286577, NM_000660, NM_000297	604	14	7039	5.82698675497	0.825412476096	0.176280693721	1.12790314583
GOTERM_MF_DIRECT	GO:0017048~Rho GTPase binding	8	1.20481927711	0.000708389370079	NM_001270520, NM_175736, NM_006035, NM_001314007, NM_001110556, NM_001130065, NM_001206999, NM_022489	617	19	7107	4.84995308368	0.427475638691	0.0494362024044	1.07955459751
GOTERM_BP_DIRECT	GO:1900153~positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	6	0.903614457831	0.000794254383798	NM_003407, NM_004926, NM_001142640, NM_005749, NM_012154, NM_006887	604	10	7039	6.99238410596	0.886902548611	0.195834787738	1.40650408671
KEGG_PATHWAY	hsa04913:Ovarian steroidogenesis	6	0.903614457831	0.000821342132325	NM_001320613, NM_001304349, NM_000875, NM_080425, NM_005505, NM_000527	270	10	3107	6.90444444444	0.171521698578	0.0459518700869	1.04717328884
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	16	2.40963855422	0.000833112697427	NM_002209, NM_006219, NM_016457, NM_006289, NM_000211, NM_000222, NM_001316332, NM_019043, NM_001320613, NM_000757, NM_001171623, NM_198679, NM_000875, NM_001010935, NM_080425, NM_005565	270	71	3107	2.59321857068	0.173753665114	0.0374530788229	1.06210646158
GOTERM_MF_DIRECT	GO:0003714~transcription corepressor activity	21	3.16265060241	0.00135722836366	NM_005647, NM_003036, NM_015156, NM_001282748, NM_005093, NM_014943, NM_001123385, NM_198969, NM_001007026, NM_006312, NM_015338, NM_020310, NM_004630, NM_016272, NM_005187, NM_024680, NM_006037, NM_001001890, NM_015035, NM_005749, NM_001128844	617	112	7107	2.15974473258	0.656601683443	0.0852203106833	2.05878937867
GOTERM_BP_DIRECT	GO:0045668~negative regulation of osteoblast differentiation	7	1.05421686747	0.00146149611533	NM_001291902, NM_017617, NM_003036, NM_006037, NM_005749, NM_006378, NM_130803	604	16	7039	5.0986134106	0.98189950849	0.305602393394	2.57363443014
GOTERM_BP_DIRECT	GO:0032793~positive regulation of CREB transcription factor activity	5	0.753012048193	0.00151251329187	NM_153498, NM_001171623, NM_022769, NM_016457, NM_181715	604	7	7039	8.32426679281	0.9842665255	0.29248543178	2.66233420444
GOTERM_CC_DIRECT	GO:0017053~transcriptional repressor complex	11	1.65662650602	0.00158813950522	NM_015001, NM_006312, NM_005647, NM_015156, NM_003036, NM_006037, NM_001145358, NM_001033561, NM_153813, NM_001972, NM_001330288	631	40	7347	3.20194136292	0.535912021025	0.142330307142	2.25192769557
KEGG_PATHWAY	hsa04650:Natural killer cell mediated cytotoxicity	12	1.80722891566	0.00172283387559	NM_003332, NM_001278669, NM_002209, NM_006219, NM_005633, NM_001289125, NM_000945, NM_012340, NM_005565, NM_000211, NM_000629, NM_001256196	270	47	3107	2.93806146572	0.326231839178	0.0636926899747	2.1848897077
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	15	2.25903614458	0.00181760000639	NM_003749, NM_017617, NM_000660, NM_001314007, NM_005347, NM_000222, NM_003463, NM_000757, NM_001171623, NM_020210, NM_022367, NM_000875, NM_014143, NM_024814, NM_006378	604	69	7039	2.53347250216	0.993195786991	0.318774952651	3.1911769906
GOTERM_MF_DIRECT	GO:0018024~histone-lysine N-methyltransferase activity	9	1.35542168675	0.00197933190846	NM_182931, NM_001197104, NM_170606, NM_032482, NM_014712, NM_003482, NM_014727, NM_130803, NM_012231	617	28	7107	3.70241954156	0.789712131752	0.113030295925	2.98915976294
GOTERM_BP_DIRECT	GO:0045600~positive regulation of fat cell differentiation	7	1.05421686747	0.002097008937	NM_001291902, NM_052950, NM_021818, NM_199141, NM_003407, NM_004926, NM_018263	604	17	7039	4.79869497468	0.996843006274	0.3372088601	3.67312911554
GOTERM_BP_DIRECT	GO:0048286~lung alveolus development	6	0.903614457831	0.00215892367081	NM_001318852, NM_001137675, NM_001304815, NM_001204, NM_001100588, NM_032017	604	12	7039	5.82698675497	0.997337072878	0.32646947146	3.77961879771
GOTERM_MF_DIRECT	GO:0001105~RNA polymerase II transcription coactivator activity	7	1.05421686747	0.00222810947557	NM_001330499, NM_001282662, NM_001308142, NM_004380, NM_053002, NM_012102, NM_001128844	617	17	7107	4.74296882448	0.827175488475	0.117848375069	3.35889487706
GOTERM_BP_DIRECT	GO:0048842~positive regulation of axon extension involved in axon guidance	4	0.602409638554	0.00234312999505	NM_001171623, NM_001204, NM_001271938, NM_003873	604	4	7039	11.6539735099	0.99839518573	0.331134110473	4.09578607014
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	12	1.80722891566	0.0023801771542	NM_001291902, NM_021818, NM_001015053, NM_015062, NM_006037, NM_016457, NM_001317946, NM_015884, NM_001128844, NM_000222, NM_001429, NM_030912	604	49	7039	2.85403432896	0.998550603718	0.319213385078	4.15925436181
KEGG_PATHWAY	hsa05211:Renal cell carcinoma	11	1.65662650602	0.00242328737047	NM_002577, NM_001014831, NM_001171623, NM_198679, NM_006219, NM_005633, NM_001010935, NM_000660, NM_004380, NM_001429, NM_001256196	270	42	3107	3.01384479718	0.426275680067	0.0763040549299	3.06054913263
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	25	3.76506024096	0.00273492273145	NM_002332, NM_004726, NM_017617, NM_001130004, NM_170665, NM_000945, NM_014774, NM_005347, NM_001291860, NM_001320698, NM_000527, NM_078481, NM_001165928, NM_005188, NM_000487, NM_198576, NM_014700, NM_001271938, NM_001289103, NM_001001890, NM_000297, NM_015113, NM_001278408, NM_001130144, NM_001009566	617	152	7107	1.89451292331	0.884135383589	0.133842795942	4.10805330947
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	15	2.25903614458	0.00276608419937	NM_001040118, NM_133264, NM_001171623, NM_001978, NM_001185077, NM_022367, NM_175736, NM_007353, NM_000211, NM_001314007, NM_000222, NM_006378, NM_005892, NM_182643, NM_012401	604	72	7039	2.4279111479	0.999498487487	0.344334517684	4.81802773716
GOTERM_BP_DIRECT	GO:0061158~3'-UTR-mediated mRNA destabilization	5	0.753012048193	0.00282081289607	NM_003407, NM_031370, NM_003685, NM_004926, NM_006887	604	8	7039	7.28373344371	0.999568577792	0.334895930455	4.91110708518
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	23	3.46385542169	0.00282489262977	NM_004639, NM_013318, NM_003486, NM_017617, NM_001421, NM_001317946, NM_005338, NM_031407, NM_003298, NM_004638, NM_000757, NM_015898, NM_004383, NM_001150, NM_007353, NM_032172, NM_005475, NM_015035, NM_024299, NM_001294, NM_001973, NM_001987, NM_001037165	604	137	7039	1.95650650167	0.999573392313	0.321575639707	4.91804221411
GOTERM_MF_DIRECT	GO:0035925~mRNA 3'-UTR AU-rich region binding	5	0.753012048193	0.00294655887859	NM_003407, NM_031370, NM_003685, NM_004926, NM_006887	617	8	7107	7.19914910859	0.901958558066	0.135105559241	4.41927888166
GOTERM_BP_DIRECT	GO:0044255~cellular lipid metabolic process	8	1.20481927711	0.00310414161335	NM_006312, NM_005036, NM_199141, NM_005647, NM_004380, NM_001145358, NM_001318240, NM_001291920	604	24	7039	3.88465783664	0.999802130575	0.333750217002	5.39160375542
GOTERM_BP_DIRECT	GO:0006874~cellular calcium ion homeostasis	9	1.35542168675	0.00370394325331	NM_001001396, NM_006219, NM_022089, NM_170665, NM_000660, NM_001972, NM_006387, NM_174953, NM_020410	604	31	7039	3.38341166417	0.999962032454	0.370400744379	6.40125541342
GOTERM_BP_DIRECT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	8	1.20481927711	0.00399865302259	NM_000757, NM_198679, NM_006219, NM_000875, NM_004383, NM_005565, NM_001282971, NM_000222	604	25	7039	3.72927152318	0.999983135388	0.379877866218	6.89360855311
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	103	15.5120481928	0.00431939289042	NM_002209, NM_001247996, NM_005093, NM_018590, NM_016457, NM_001206999, NM_001289824, NM_000502, NM_015898, NM_031477, NM_001271840, NM_012154, NM_015117, NM_198055, NM_001014443, NM_170665, NM_014943, NM_054013, NM_001130065, NM_018263, NM_014630, NM_002714, NM_033113, NM_139245, NM_007353, NM_001345970, NM_005730, NM_024496, NM_006999, NM_003001, NM_000046, NM_032436, NM_001136049, NM_022465, NM_000391, NM_014238, NM_001145365, NM_012231, NM_001294340, NM_006887, NM_001322260, NM_001015053, NM_001204, NM_005786, NM_015100, NM_014699, NM_001316978, NM_130807, NM_001001396, NM_152879, NM_015168, NM_003407, NM_001085454, NM_001105537, NM_001003699, NM_001300, NM_000222, NM_001136156, NM_001256196, NM_003873, NM_001320613, NM_001330395, NM_199054, NM_001964, NM_005955, NM_002541, NM_004926, NM_003110, NM_052950, NM_001244766, NM_001105540, NM_005187, NM_001001890, NM_080425, NM_020410, NM_001113347, NM_002657, NM_006856, NM_174953, NM_021224, NM_001040118, NM_001160233, NM_020899, NM_001079843, NM_004383, NM_015488, NM_006035, NM_015035, NM_020807, NM_001040716, NM_001080419, NM_022089, NM_022893, NM_000937, NM_003363, NM_153813, NM_013235, NM_000211, NM_015884, NM_015338, NM_016531, NM_001282531, NM_001080424	617	922	7107	1.28678934175	0.966850412463	0.181593063352	6.41531273579
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	13	1.9578313253	0.00442306012905	NM_001320613, NM_001001396, NM_001278669, NM_005036, NM_001160233, NM_006219, NM_001304349, NM_001010935, NM_004380, NM_021975, NM_080425, NM_001429, NM_194071	270	60	3107	2.49327160494	0.637643741994	0.119170257566	5.52091682276
GOTERM_CC_DIRECT	GO:0043235~receptor complex	9	1.35542168675	0.00460785025143	NM_001291902, NM_002332, NM_017617, NM_000875, NM_000211, NM_000118, NM_003873, NM_000527, NM_001291920	631	32	7347	3.27471275753	0.892550582186	0.310500411817	6.40420911124
KEGG_PATHWAY	hsa04972:Pancreatic secretion	8	1.20481927711	0.00526354389355	NM_001320613, NM_001001396, NM_001160233, NM_001010935, NM_170665, NM_001199692, NM_080425, NM_174953	270	26	3107	3.54074074074	0.701365522744	0.125656237506	6.53769453062
