AccNum	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_177543	0	0	0	0	0	0	0
NM_005429	2.0	0	0	2.0	1.0	1.0	0
NM_024608	3.0	0	2.0	3.0	3.0	0	0
NM_024331	268.0	39	13.0	307.0	165.0	44.0	10.0
NM_012151	0	0	0	0	0	0	0
NM_017521	3.0	0	0	3.0	3.0	0	0
NM_001284209	456.0	113	0	569.0	275.0	2.0	15.0
NM_006482	156.0	0	1.0	156.0	71.0	81.0	1.0
NM_004707	505.0	2	2.0	507.0	146.0	33.0	9.0
NM_198175	0	119	0	119	91	28	0
NM_001303274	5349.0	665	2.0	6014.0	5942.0	0	60.0
NM_003374	247.0	3	162.0	250.0	246.0	2.0	2.0
NM_006209	24.0	3	0	27.0	23.0	1.0	0
NM_001144996	3.0	0	0	3.0	3.0	0	0
NM_001168479	1.0	11	0	12.0	0	12.0	0
NM_001282658	1.0	1	6.0	2.0	0	2.0	0
NM_001042367	0	0	0	0	0	0	0
NM_014927	44.0	2	0	46.0	19.0	21.0	1.0
NM_014613	907.0	75	2.0	982.0	526.0	1.0	31.0
NM_000040	0	0	0	0	0	0	0
NM_001350502	263.0	24	4.0	287.0	68.0	210.0	3.0
NM_001316325	550.0	1	0	551.0	73.0	475.0	3.0
NM_178819	826.0	64	11.0	890.0	148.0	729.0	4.0
NM_000715	0	0	0	0	0	0	0
NM_001045479	0	0	0	0	0	0	0
NM_001353631	221.0	6	71.0	227.0	55.0	130.0	42.0
NM_001184985	3863.0	253	54.0	4116.0	3307.0	533.0	23.0
NM_007075	200.0	13	142.0	213.0	156.0	12.0	0
NM_001256648	162.0	0	31.0	162.0	39.0	114.0	0
NM_033489	74.0	39	91.0	113.0	91.0	5	0
NM_001206897	1.0	0	0	1.0	1.0	0	0
NM_032482	365.0	75	8.0	440.0	366.0	45.0	7.0
NM_033395	572.0	37	5.0	609.0	372.0	220.0	1.0
NM_021732	311.0	7	0	318.0	26.0	253.0	0
NM_004749	1068.0	169	33.0	1237.0	733.0	364.0	5.0
NM_001271610	475.0	47	11.0	522.0	221.0	117.0	4.0
NM_002108	16.0	0	0	16.0	9.0	2.0	0
NM_001080444	0	0	0	0	0	0	0
NM_001478	1.0	0	0	1.0	0	1.0	0
NM_152360	61.0	4	2.0	65.0	21.0	44.0	0
NM_012338	4.0	0	0	4.0	0	4.0	0
NM_033450	156.0	7	1.0	163.0	159.0	0	0
NM_145657	0	0	0	0	0	0	0
NM_014702	1.0	0	0	1.0	1.0	0	0
NM_033305	1660.0	274	9.0	1934.0	1520.0	156.0	5.0
NM_017952	1780.0	311	6.0	2091.0	1408.0	13.0	16.0
NM_016219	441.0	46	2.0	487.0	301.0	37.0	5.0
NM_138426	334.0	10	60.0	344.0	168.0	120.0	3.0
NM_005362	0	0	0	0	0	0	0
NM_022480	14.0	4	0	18.0	7.0	3.0	0
NM_018465	490.0	167	12.0	657.0	150.0	415.0	8.0
NM_001190265	362.0	17	0	379.0	37.0	251.0	2.0
NM_017728	140.0	17	2.0	157.0	61.0	78.0	7.0
NM_001143960	178.0	29	8.0	207.0	30.0	168.0	1.0
NM_001184880	2.0	0	0	2.0	0	2.0	0
NM_001284367	1914.0	31	2.0	1945.0	1247.0	24.0	190.0
NM_005298	0	0	0	0	0	0	0
NM_138392	846.0	108	2.0	954.0	727.0	1.0	15.0
NM_001136156	322.0	8	2.0	330.0	188.0	102.0	4.0
NM_033296	2609.0	0	0	2609.0	641.0	1418.0	8.0
NM_004826	0	0	0	0	0	0	0
NM_001282197	63.0	12	1.0	75.0	44.0	27.0	4.0
NM_031963	0	0	0	0	0	0	0
NM_001169154	2.0	0	0	2.0	0	1.0	0
NM_017670	958.0	182	1.0	1140.0	828.0	2.0	5.0
NM_002800	41.0	10	0	51.0	33.0	2.0	1.0
NM_145039	209.0	0	0	209.0	23.0	168.0	2.0
NM_001311197	50.0	0	0	50.0	9.0	0	9.0
NM_003076	594.0	77	0	671.0	439.0	83.0	7.0
NM_001242400	0	0	1.0	0	0	0	0
NM_015202	152.0	60	7.0	212.0	141.0	0	3.0
NM_007272	0	0	0	0	0	0	0
NM_173642	0	0	0	0	0	0	0
NM_001080142	0	0	0	0	0	0	0
NM_001042575	0	0	0	0	0	0	0
NM_052957	3.0	0	1.0	3.0	2.0	0	0
NM_152414	8.0	0	0	8.0	6.0	2.0	0
NM_152390	0	0	0	0	0	0	0
NM_001306141	0	0	0	0	0	0	0
NM_001330437	465.0	3	6.0	468.0	220.0	238.0	10.0
NM_000929	0	0	0	0	0	0	0
NM_004808	114.0	12	5.0	126.0	77.0	1.0	1.0
NM_000215	40.0	8	0	48.0	30.0	2.0	1.0
NM_078628	250.0	14	34.0	264.0	137.0	86.0	5.0
NM_052966	1811.0	147	15.0	1958.0	1322.0	129.0	27.0
NM_006590	1509.0	160	4.0	1669.0	1005.0	57.0	29.0
NM_001199654	0	18	0	18	18	0	0
NM_001012710	0	0	0	0	0	0	0
NM_000213	48.0	4	0	52.0	31.0	18.0	0
NM_020711	0	0	0	0	0	0	0
NM_018072	2373.0	219	1.0	2592.0	1619.0	766.0	4.0
NM_001320727	0	0	1.0	0	0	0	0
NM_015343	687.0	2	16.0	689.0	73.0	512.0	2.0
NM_183357	0	0	0	0	0	0	0
NM_032256	40.0	0	5.0	40.0	13.0	23.0	0
NM_001314026	146.0	3	0	149.0	54.0	57.0	6.0
NM_199000	0	0	39.0	0	0	0	0
NM_152230	51.0	0	7.0	51.0	12.0	33.0	0
NM_024923	6397.0	1311	30.0	7708.0	7051.0	228.0	150.0
NM_015473	377.0	41	13.0	418.0	265.0	84.0	0
NM_001030015	0	0	0	0	0	0	0
NM_005440	0	0	0	0	0	0	0
NM_001098834	0	0	0	0	0	0	0
NM_006650	2.0	0	1.0	2.0	1.0	0	1.0
NM_001282515	0	0	0	0	0	0	0
NM_018141	1238.0	5	1.0	1243.0	282.0	2.0	8.0
NM_001297560	280.0	5	21.0	285.0	43.0	237.0	2.0
NM_144968	11.0	2	0	13.0	2.0	6.0	0
NM_004118	0	0	0	0	0	0	0
NM_007001	37.0	8	1.0	45.0	26.0	9.0	1.0
NM_013368	102.0	0	0	102.0	73.0	1.0	0
NM_001080429	0	0	0	0	0	0	0
NM_001291780	1313.0	46	5.0	1359.0	720.0	524.0	28.0
NM_004291	0	0	0	0	0	0	0
NM_025248	1.0	0	1.0	1.0	1.0	0	0
NM_001294341	1.0	0	0	1.0	1.0	0	0
NM_003227	4125.0	673	73.0	4798.0	4197.0	131.0	16.0
NM_016353	551.0	38	39.0	589.0	157.0	269.0	9.0
NM_001350077	1085.0	117	28.0	1202.0	1117.0	64.0	18.0
NM_001005224	0	0	0	0	0	0	0
NM_001353546	3.0	0	0	3.0	1.0	2.0	0
NM_001354434	1.0	0	0	1.0	1.0	0	0
NM_004686	0	0	0	0	0	0	0
NM_001139456	23.0	1	1.0	24.0	20.0	0	4.0
NM_000211	721.0	100	26.0	821.0	681.0	95.0	10.0
NM_033032	0	0	0	0	0	0	0
NM_017693	185.0	0	124.0	185.0	1.0	184.0	0
NM_198503	2.0	0	5.0	2.0	2.0	0	0
NM_007106	126.0	7	0	133.0	13.0	106.0	2.0
NM_001007559	1137.0	80	4.0	1217.0	622.0	37.0	23.0
NM_016128	2736.0	602	0	3338.0	2479.0	677.0	16.0
NM_016453	262.0	27	4.0	289.0	256.0	14.0	1.0
NM_003265	58.0	3	0	61.0	38.0	17.0	0
NM_001199514	17.0	1	20.0	18.0	0	18.0	0
NM_006626	309.0	8	17.0	317.0	96.0	16.0	1.0
NM_001130031	530.0	12	7.0	542.0	75.0	419.0	5.0
NM_001321617	0	0	0	0	0	0	0
NM_001304815	517.0	33	100.0	550.0	472.0	8.0	6.0
NM_005795	6.0	2	0	8.0	4.0	4.0	0
NM_033409	0	0	0	0	0	0	0
NM_024621	1.0	0	0	1.0	1.0	0	0
NM_031912	0	1	0	1	1	0	0
NM_018654	0	0	0	0	0	0	0
NM_001164692	11.0	0	0	11.0	9.0	1.0	0
NM_144585	0	0	0	0	0	0	0
NM_001258400	0	0	0	0	0	0	0
NM_030576	291.0	34	7.0	325.0	108.0	61.0	3.0
NM_014362	390.0	34	7.0	424.0	171.0	100.0	3.0
NM_001282167	37.0	6	4.0	43.0	18.0	24.0	0
NM_004725	3442.0	993	12.0	4435.0	2142.0	800.0	30.0
NM_198968	1.0	0	0	1.0	0	1.0	0
NM_198578	10.0	0	0	10.0	8.0	0	0
NM_001253676	449.0	38	249.0	487.0	171.0	4.0	16.0
NM_001124758	8.0	0	0	8.0	2.0	5.0	0
NM_003825	1674.0	292	5.0	1966.0	862.0	396.0	34.0
NM_002332	6774.0	802	132.0	7576.0	5922.0	1591.0	1.0
NM_001025290	0	0	0	0	0	0	0
NM_001286043	1566.0	92	4.0	1658.0	800.0	416.0	22.0
NM_001080790	0	0	0	0	0	0	0
NM_198141	125.0	20	7.0	145.0	81.0	54.0	2.0
NM_005193	0	0	0	0	0	0	0
NM_003656	52.0	14	2.0	66.0	36.0	26.0	0
NM_001321018	15522.0	45	9.0	15567.0	1224.0	160.0	29.0
NM_001039775	0	0	0	0	0	0	0
NM_032139	1996.0	202	9.0	2198.0	988.0	888.0	10.0
NM_001193424	250.0	10	0	260.0	128.0	26.0	3.0
NM_006953	0	0	0	0	0	0	0
NM_032588	0	0	1.0	0	0	0	0
NM_006118	1576.0	53	4.0	1629.0	627.0	975.0	3.0
NM_001256613	0	0	0	0	0	0	0
NM_005302	0	0	0	0	0	0	0
NM_004111	3493.0	0	1.0	3493.0	2226.0	543.0	10.0
NM_019114	7.0	0	0	7.0	0	7.0	0
NM_005715	1.0	0	1.0	1.0	1.0	0	0
NM_001749	3192.0	689	8.0	3881.0	2231.0	613.0	256.0
NM_003883	863.0	186	1.0	1049.0	640.0	13.0	5.0
NM_173615	0	0	0	0	0	0	0
NM_007043	962.0	142	1.0	1104.0	554.0	2.0	16.0
NM_001301039	1.0	0	0	1.0	0	0	1.0
NM_139242	154.0	7	2.0	161.0	130.0	0	2.0
NM_001352422	234.0	30	2.0	264.0	153.0	103.0	2.0
NM_181622	0	0	0	0	0	0	0
NM_022819	0	0	0	0	0	0	0
NM_014729	40.0	1	2.0	41.0	31.0	7.0	1.0
NM_032341	1858.0	167	4.0	2025.0	1170.0	611.0	29.0
NM_017947	2.0	0	1.0	2.0	0	0	0
NM_001024924	835.0	87	5.0	922.0	486.0	262.0	8.0
NM_018339	1054.0	2	2.0	1056.0	199.0	736.0	3.0
NM_173076	1.0	0	0	1.0	1.0	0	0
NM_001976	16.0	0	1.0	16.0	11.0	1.0	0
NM_004066	0	0	0	0	0	0	0
NM_001317195	0	0	3.0	0	0	0	0
NM_018085	1052.0	173	3.0	1225.0	1000.0	24.0	19.0
NM_019080	1008.0	28	6.0	1036.0	1022.0	9.0	2.0
NM_058238	0	0	1.0	0	0	0	0
NM_005386	0	0	1.0	0	0	0	0
NM_005969	1671.0	249	200.0	1920.0	1357.0	320.0	55.0
NM_199342	475.0	48	21.0	523.0	85.0	274.0	2.0
NM_182489	0	0	0	0	0	0	0
NM_014855	583.0	85	3.0	668.0	481.0	99.0	8.0
NM_001044369	0	0	0	0	0	0	0
NM_012098	0	0	0	0	0	0	0
NM_153365	341.0	27	6.0	368.0	215.0	5.0	8.0
NM_000936	0	0	0	0	0	0	0
NM_213596	0	0	0	0	0	0	0
NM_207118	514.0	153	4.0	667.0	167.0	165.0	12.0
NM_001277406	0	0	0	0	0	0	0
NM_001080137	0	0	0	0	0	0	0
NM_001006634	529.0	70	2.0	599.0	424.0	29.0	13.0
NM_004256	1.0	0	0	1.0	1.0	0	0
NM_001318537	40.0	1	0	41.0	20.0	11.0	0
NM_000741	1.0	0	0	1.0	1.0	0	0
NM_024954	13.0	0	0	13.0	3.0	6.0	1.0
NM_001319978	5.0	0	0	5.0	3.0	1.0	0
NM_022092	447.0	46	0	493.0	361.0	24.0	0
NM_001308226	385.0	5	8.0	390.0	369.0	20.0	0
NM_033446	12.0	1	2.0	13.0	10.0	0	0
NM_001113575	27.0	0	4.0	27.0	27.0	0	0
NM_004938	300.0	60	16.0	360.0	222.0	122.0	4.0
NM_001291904	0	0	0	0	0	0	0
NM_001097643	0	0	0	0	0	0	0
NM_025045	1.0	0	0	1.0	1.0	0	0
NM_001198799	559.0	148	60.0	707.0	357.0	167.0	49.0
NM_022162	5.0	1	0	6.0	6.0	0	0
NM_198491	0	0	0	0	0	0	0
NM_176887	0	0	0	0	0	0	0
NM_001079900	0	0	0	0	0	0	0
NM_173662	0	0	0	0	0	0	0
NM_181723	4.0	1	2.0	5.0	1	0	1.0
NM_001242673	3568.0	366	9.0	3934.0	2171.0	1683.0	57.0
NM_018158	967.0	46	0	1013.0	998.0	7.0	4.0
NM_001004715	0	0	0	0	0	0	0
NM_001146327	0	0	0	0	0	0	0
NM_173630	446.0	51	11.0	497.0	322.0	3.0	3.0
NM_023037	227.0	24	7.0	251.0	198.0	23.0	1.0
NM_014564	0	0	0	0	0	0	0
NM_015191	684.0	49	29.0	733.0	542.0	87.0	9.0
NM_133464	24.0	10	1.0	34.0	11.0	19.0	0
NM_153707	0	0	0	0	0	0	0
NM_005952	206.0	7	0	213.0	39.0	58.0	4.0
NM_172140	0	0	0	0	0	0	0
NM_001001710	0	0	0	0	0	0	0
NM_001252668	0	0	0	0	0	0	0
NM_001199873	228.0	6	1.0	234.0	90.0	141.0	1.0
NM_006678	36.0	0	0	36.0	13.0	23.0	0
NM_012111	2462.0	150	1.0	2612.0	1188.0	1165.0	27.0
NM_001319670	116.0	0	0	116.0	38.0	63.0	0
NM_145865	0	0	0	0	0	0	0
NM_004967	0	0	0	0	0	0	0
NM_001318088	372.0	21	0	393.0	104.0	287.0	0
NM_001127695	1168.0	234	4.0	1402.0	1205.0	127.0	10.0
NM_001113324	177.0	7	1.0	184.0	21.0	135.0	4.0
NM_000353	0	0	0	0	0	0	0
NM_021174	1543.0	193	0	1736.0	1432.0	171.0	7.0
NM_007165	2559.0	148	8.0	2707.0	1170.0	1090.0	3.0
NM_018696	153.0	40	10.0	193.0	70.0	10.0	1.0
NM_001322882	71.0	10	58.0	81.0	79.0	0	2.0
NM_001759	4002.0	110	6.0	4112.0	2667.0	671.0	32.0
NM_001271863	218.0	4	13.0	222.0	44.0	168.0	3.0
NM_007353	492.0	5	26.0	497.0	230.0	236.0	17.0
NM_018216	252.0	34	3.0	286.0	234.0	0	3.0
NM_001191060	132.0	25	57.0	157.0	70.0	61.0	1.0
NM_001199629	103.0	11	2.0	114.0	30.0	43.0	1.0
NM_024949	217.0	27	6.0	244.0	194.0	35.0	1.0
NM_006947	2222.0	68	1.0	2290.0	1224.0	4.0	4.0
NM_207373	0	0	0	0	0	0	0
NM_014548	11.0	2	1.0	13.0	3.0	5.0	4.0
NM_004691	1492.0	159	22.0	1651.0	1292.0	71.0	15.0
NM_001303615	0	0	0	0	0	0	0
NM_001304718	920.0	0	234.0	920.0	27.0	887.0	6.0
NM_001351489	3.0	0	1.0	3.0	3.0	0	0
NM_031287	2829.0	0	0	2829.0	771.0	1116.0	20.0
NM_001005185	0	0	0	0	0	0	0
NM_015575	1494.0	326	90.0	1820.0	1026.0	490.0	19.0
