Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	5	12.5	0.0415935661204	NM_008287, NM_007523, NM_008558, NM_198246, NM_025962	30	798	17446	3.64369256475	0.989828855696	0.682427817305	38.0202536425
GOTERM_BP_DIRECT	GO:0033137~negative regulation of peptidyl-serine phosphorylation	2	5.0	0.0433441146075	NM_007523, NM_176833	33	25	18082	43.8351515152	0.999978930866	0.883927500709	43.6211791874
GOTERM_CC_DIRECT	GO:0005840~ribosome	3	7.5	0.0440270716923	NM_026498, NM_001190356, NM_025500	36	188	19662	8.71542553191	0.968788781082	0.685150087735	37.8144507252
GOTERM_CC_DIRECT	GO:0043209~myelin sheath	3	7.5	0.0457244954743	NM_080633, NM_031165, NM_010904	36	192	19662	8.53385416667	0.972780461923	0.593818454522	38.9695825904
GOTERM_BP_DIRECT	GO:0007420~brain development	3	7.5	0.0557371137092	NM_008287, NM_007523, NM_010904	33	216	18082	7.61026936027	0.999999113702	0.901991605889	52.3701512271
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	3	7.5	0.0708978871432	NM_026498, NM_001190356, NM_025500	30	264	17446	6.60833333333	0.999644489566	0.795746047011	56.308765089
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	2	5.0	0.0814586344902	NM_198246, NM_001164559	30	51	17446	22.8052287582	0.999896566396	0.783340895839	61.5858294855
GOTERM_MF_DIRECT	GO:0031072~heat shock protein binding	2	5.0	0.084518854041	NM_007523, NM_031165	30	53	17446	21.9446540881	0.999927866718	0.743961603217	63.0025174431
GOTERM_CC_DIRECT	GO:0016459~myosin complex	2	5.0	0.088594435151	NM_026556, NM_016754	36	52	19662	21.0064102564	0.999209687139	0.760359724692	62.4219358406
GOTERM_BP_DIRECT	GO:0007049~cell cycle	4	10.0	0.0935432193673	NM_029377, NM_139291, NM_013642, NM_025890	33	614	18082	3.56963774553	0.999999999957	0.966937543934	71.9214750178
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	2	5.0	0.0977799750065	NM_007523, NM_013642	33	58	18082	18.89446186	0.999999999986	0.956084681433	73.5722315073
GOTERM_MF_DIRECT	GO:0016787~hydrolase activity	6	15.0	0.105793017687	NM_008287, NM_026421, NM_013642, NM_176833, NM_133982, NM_011942	30	1533	17446	2.27606001305	0.999994307407	0.778989063296	71.6082367747
GOTERM_CC_DIRECT	GO:0030529~intracellular ribonucleoprotein complex	3	7.5	0.110721462248	NM_031165, NM_026498, NM_025500	36	320	19662	5.1203125	0.999880900087	0.778187896197	71.0052860581
GOTERM_BP_DIRECT	GO:0017148~negative regulation of translation	2	5.0	0.118389921939	NM_008287, NM_007570	33	71	18082	15.4349125053	1.0	0.966698273799	80.3995074558
GOTERM_BP_DIRECT	GO:0014070~response to organic cyclic compound	2	5.0	0.13239038487	NM_007523, NM_007570	33	80	18082	13.6984848485	1.0	0.968283748022	84.0648923288
GOTERM_BP_DIRECT	GO:0008033~tRNA processing	2	5.0	0.140075098342	NM_001164559, NM_133982	33	85	18082	12.8926916221	1.0	0.96434064981	85.7968570271
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	3	7.5	0.147420357105	NM_007523, NM_007570, NM_133362	33	384	18082	4.28077651515	1.0	0.960428463389	87.2883456895
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	16	40.0	0.166885356101	NM_026421, NM_001253898, NM_001042634, NM_026556, NM_008818, NM_011942, NM_009434, NM_031165, NM_008558, NM_198246, NM_010904, NM_013642, NM_181821, NM_025962, NM_025890, NM_025639	36	6631	19662	1.31785050018	0.999999216088	0.865800020085	85.4323833052
GOTERM_MF_DIRECT	GO:0016791~phosphatase activity	2	5.0	0.178787289746	NM_013642, NM_176833	30	118	17446	9.85649717514	0.999999999423	0.905926359663	89.1164521991
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	2	5.0	0.180446602478	NM_007523, NM_031165	33	112	18082	9.78463203463	1.0	0.975758501668	92.3738878281
GOTERM_CC_DIRECT	GO:0005882~intermediate filament	2	5.0	0.18866419915	NM_031165, NM_010904	36	117	19662	9.33618233618	0.999999898035	0.866323163296	88.9842730367
GOTERM_MF_DIRECT	GO:0004721~phosphoprotein phosphatase activity	2	5.0	0.207187334604	NM_013642, NM_176833	30	139	17446	8.36738609113	0.999999999987	0.918521643804	92.6774827066
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	3	7.5	0.210001268844	NM_007523, NM_008558, NM_010904	30	514	17446	3.39416342412	0.999999999991	0.901172611235	92.9648579711
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	2	5.0	0.217583975224	NM_013642, NM_176833	33	138	18082	7.9411506368	1.0	0.985862143376	95.8135993321
GOTERM_CC_DIRECT	GO:0043204~perikaryon	2	5.0	0.235298059712	NM_031165, NM_010904	36	150	19662	7.28222222222	0.999999998931	0.899257905218	94.101061546
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	2	5.0	0.278042288828	NM_031165, NM_001042634	33	183	18082	5.98840867693	1.0	0.994896236959	98.5203923032
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	2	5.0	0.298427671024	NM_007523, NM_013642	33	199	18082	5.50692858231	1.0	0.995405636457	98.9784250313
GOTERM_CC_DIRECT	GO:0043234~protein complex	3	7.5	0.308221141643	NM_031165, NM_176833, NM_025890	36	628	19662	2.60907643312	1.0	0.941420171388	97.9509129446
KEGG_PATHWAY	mmu04141:Protein processing in endoplasmic reticulum	2	5.0	0.313297684761	NM_007523, NM_031165	18	168	7691	5.08664021164	0.999999954858	0.999787532987	97.0831396217
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	2	5.0	0.342560752518	NM_031165, NM_016754	36	234	19662	4.66809116809	1.0	0.946912852814	98.8025169832
GOTERM_CC_DIRECT	GO:0014069~postsynaptic density	2	5.0	0.348462020659	NM_031165, NM_010904	36	239	19662	4.57043235704	1.0	0.93600982323	98.9111842111
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	2	5.0	0.373684451489	NM_031165, NM_011942	30	279	17446	4.16869772999	1.0	0.985170082324	99.4849009916
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	2	5.0	0.376778698882	NM_007523, NM_008558	33	265	18082	4.13539165237	1.0	0.998839640092	99.7791339138
GOTERM_CC_DIRECT	GO:0005829~cytosol	5	12.5	0.39382536148	NM_008287, NM_007523, NM_031165, NM_198246, NM_176833	36	1784	19662	1.53073617339	1.0	0.948440366457	99.4915150754
