Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005634~nucleus	92	40.350877193	0.000141405222593	NM_001113199, NM_008949, NM_172512, NM_001252585, NM_001039129, NM_175009, NM_172555, NM_011130, NM_023323, NM_010072, NM_133851, NM_201369, NM_148930, NM_207523, NM_027188, NM_133919, NM_001277113, NM_026348, NM_001033043, NM_007569, NM_001177659, NM_033444, NM_009274, NM_026879, NM_145600, NM_024219, NM_008446, NM_019936, NM_008917, NM_019738, NM_207678, NM_011200, NM_025380, NM_001163662, NM_001113211, NM_019710, NM_016957, NM_019639, NM_007761, NM_146094, NM_011541, NM_011712, NM_008139, NM_025790, NM_001165980, NM_023258, NM_001081117, NM_172593, NM_138607, NM_029762, NM_026072, NM_146130, NM_012023, NM_001076789, NM_010946, NM_011291, NM_009227, NM_019718, NM_008717, NM_009159, NM_133354, NM_027427, NM_145442, NM_025564, NM_026001, NM_011287, NM_026570, NM_025845, NM_134115, NM_026899, NM_029814, NM_013933, NM_028039, NM_175482, NM_001168491, NM_019405, NM_008972, NM_010898, NM_025602, NM_001111279, NM_001163485, NM_007587, NM_026934, NM_016980, NM_027223, NM_027973, NM_026487, NM_010718, NM_013471, NM_009672, NM_027769, NM_172507	215	6019	19662	1.39782471785	0.038142709356	0.00646057116059	0.186290640653
GOTERM_CC_DIRECT	GO:0000775~chromosome, centromeric region	9	3.94736842105	0.00015851405788	NM_026348, NM_025377, NM_027973, NM_011801, NM_001076789, NM_012023, NM_001081117, NM_145600, NM_019710	215	141	19662	5.83730826324	0.0426582265128	0.00620847885344	0.208808468667
GOTERM_CC_DIRECT	GO:0005730~nucleolus	22	9.64912280702	0.000361833888522	NM_010898, NM_022891, NM_019936, NM_028339, NM_133851, NM_023323, NM_001076789, NM_018730, NM_011291, NM_016980, NM_026934, NM_009159, NM_145442, NM_011541, NM_011287, NM_007798, NM_023258, NM_001165980, NM_009274, NM_001081117, NM_175482, NM_145600	215	842	19662	2.38946031045	0.094730261142	0.0123632301794	0.476049109319
GOTERM_MF_DIRECT	GO:0003723~RNA binding	21	9.21052631579	0.000659846687061	NM_001168491, NM_001039129, NM_026611, NM_172555, NM_146130, NM_025437, NM_001163485, NM_207523, NM_148930, NM_011291, NM_016980, NM_009227, NM_008717, NM_001277113, NM_009159, NM_026480, NM_025274, NM_025564, NM_011287, NM_026594, NM_145381	201	780	17446	2.3368159204	0.195199786601	0.052842896549	0.890460287312
GOTERM_MF_DIRECT	GO:0015036~disulfide oxidoreductase activity	3	1.31578947368	0.00127828818399	NM_028339, NM_024181, NM_023065	201	5	17446	52.0776119403	0.343495570568	0.0807205916591	1.71837173963
GOTERM_CC_DIRECT	GO:0005694~chromosome	12	5.26315789474	0.00142424434067	NM_026348, NM_025377, NM_008446, NM_027973, NM_011801, NM_001076789, NM_133851, NM_012023, NM_001081117, NM_028039, NM_145600, NM_019710	215	344	19662	3.19015684154	0.324259649548	0.0426149305871	1.8617409044
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	33	14.4736842105	0.00194331021824	NM_025796, NM_027098, NM_007381, NM_010726, NM_011287, NM_026503, NM_007798, NM_026591, NM_033444, NM_028017, NM_026879, NM_008638, NM_020590, NM_025706, NM_027342, NM_001190449, NM_029556, NM_001289849, NM_001190324, NM_146094, NM_026487, NM_145595, NM_025790, NM_009804, NM_023258, NM_025983, NM_133891, NM_026442, NM_145381, NM_028057, NM_010299, NM_009955, NM_011030	215	1721	19662	1.75356674729	0.41428985579	0.0520874469719	2.53224984886
GOTERM_BP_DIRECT	GO:0015031~protein transport	16	7.01754385965	0.00301281905648	NM_145541, NM_001113199, NM_025887, NM_177411, NM_175009, NM_027016, NM_008917, NM_027400, NM_019718, NM_025535, NM_181070, NM_029814, NM_028017, NM_001113355, NM_026879, NM_026885	205	592	18082	2.38391562294	0.936381808942	0.747773532203	4.6027379079
GOTERM_BP_DIRECT	GO:0006413~translational initiation	5	2.19298245614	0.00320207557172	NM_026603, NM_026892, NM_025437, NM_012011, NM_025904	205	54	18082	8.16711833785	0.946505992399	0.62320796672	4.88514447711
GOTERM_CC_DIRECT	GO:0005769~early endosome	9	3.94736842105	0.0034088910464	NM_145541, NM_025887, NM_010898, NM_177411, NM_001111279, NM_011200, NM_001163662, NM_001113355, NM_018768	215	226	19662	3.64186046512	0.60899952426	0.0818255409165	4.40264576762
GOTERM_CC_DIRECT	GO:0005764~lysosome	11	4.82456140351	0.00349468844615	NM_001177648, NM_029364, NM_026611, NM_007798, NM_008917, NM_009804, NM_009752, NM_053177, NM_023065, NM_026879, NM_010299	215	331	19662	3.03916250966	0.618148126707	0.0770930627883	4.51110709615
KEGG_PATHWAY	mmu00520:Amino sugar and nucleotide sugar metabolism	5	2.19298245614	0.00391019549422	NM_016881, NM_028749, NM_028132, NM_001033293, NM_028057	103	49	7691	7.61937784823	0.442203558906	0.253142288589	4.56565012219
GOTERM_BP_DIRECT	GO:0097421~liver regeneration	4	1.75438596491	0.00416537027127	NM_145541, NM_009159, NM_172086, NM_001163485	205	29	18082	12.1661900757	0.977872310523	0.614313873585	6.31047574544
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	23	10.0877192982	0.00503932590826	NM_019405, NM_024219, NM_020590, NM_010620, NM_010898, NM_008446, NM_001001491, NM_018854, NM_133851, NM_011200, NM_007392, NM_026992, NM_016963, NM_019718, NM_001177648, NM_025377, NM_013512, NM_133937, NM_001177659, NM_025790, NM_181589, NM_175245, NM_009955	215	1113	19662	1.88982636495	0.750754814404	0.10135807694	6.44442074678
GOTERM_BP_DIRECT	GO:0008380~RNA splicing	9	3.94736842105	0.00615386745951	NM_008717, NM_009159, NM_001039129, NM_025564, NM_025845, NM_146130, NM_009274, NM_148930, NM_009227	205	241	18082	3.29395810141	0.996432320653	0.676050612709	9.18974533545
GOTERM_CC_DIRECT	GO:0005829~cytosol	32	14.0350877193	0.00622945389731	NM_026615, NM_010295, NM_009227, NM_025283, NM_013834, NM_029814, NM_024173, NM_001033293, NM_026879, NM_001113355, NM_024459, NM_001168491, NM_025887, NM_020590, NM_008446, NM_001039137, NM_008917, NM_001111279, NM_019564, NM_018768, NM_007940, NM_026988, NM_019639, NM_008139, NM_016881, NM_025790, NM_009804, NM_023258, NM_009672, NM_026885, NM_027769, NM_009955	215	1784	19662	1.64037960163	0.820657505382	0.115512585601	7.90927575469
GOTERM_BP_DIRECT	GO:1901673~regulation of mitotic spindle assembly	3	1.31578947368	0.00776004762229	NM_029814, NM_026879, NM_026885	205	12	18082	22.0512195122	0.999185190487	0.694384050716	11.4547439229
KEGG_PATHWAY	mmu03040:Spliceosome	7	3.0701754386	0.0082988939989	NM_009159, NM_001039129, NM_025564, NM_025845, NM_146130, NM_009227, NM_001165971	103	133	7691	3.92999489014	0.711105788602	0.3389317793	9.46203418054
GOTERM_CC_DIRECT	GO:0005876~spindle microtubule	4	1.75438596491	0.00934113224106	NM_019718, NM_025377, NM_011130, NM_133851	215	40	19662	9.14511627907	0.92429298182	0.158070469156	11.6396862319
GOTERM_CC_DIRECT	GO:0000776~kinetochore	6	2.63157894737	0.0101204921665	NM_026348, NM_025377, NM_027973, NM_011801, NM_001076789, NM_019710	215	120	19662	4.57255813953	0.939026408998	0.160402066797	12.551886804
GOTERM_MF_DIRECT	GO:0001671~ATPase activator activity	3	1.31578947368	0.0108685529407	NM_024181, NM_013415, NM_026992	201	14	17446	18.5991471215	0.972548308903	0.45076081098	13.7642336844
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	10	4.38596491228	0.0110807114048	NM_009159, NM_001039129, NM_025564, NM_025845, NM_146130, NM_172555, NM_026899, NM_009274, NM_148930, NM_009227	205	322	18082	2.73928192698	0.99996181841	0.766204424886	15.9708401645
GOTERM_BP_DIRECT	GO:0000920~cell separation after cytokinesis	3	1.31578947368	0.0136977672539	NM_029814, NM_026879, NM_026885	205	16	18082	16.5384146341	0.999996602614	0.792798399486	19.3771374754
GOTERM_BP_DIRECT	GO:0007034~vacuolar transport	3	1.31578947368	0.0136977672539	NM_029814, NM_026879, NM_026885	205	16	18082	16.5384146341	0.999996602614	0.792798399486	19.3771374754
GOTERM_BP_DIRECT	GO:0010824~regulation of centrosome duplication	3	1.31578947368	0.0172088527495	NM_029814, NM_026879, NM_026885	205	18	18082	14.7008130081	0.999999869049	0.828116473935	23.7443742406
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	24	10.5263157895	0.0177787067957	NM_020590, NM_009825, NM_027016, NM_198295, NM_028339, NM_184053, NM_010072, NM_011200, NM_027400, NM_025535, NM_146094, NM_153592, NM_178016, NM_021557, NM_146157, NM_009804, NM_023258, NM_024181, NM_029832, NM_009672, NM_026417, NM_013587, NM_013933, NM_011030	215	1323	19662	1.65897800981	0.992796064413	0.251874091141	21.0639156859
GOTERM_CC_DIRECT	GO:0071013~catalytic step 2 spliceosome	5	2.19298245614	0.0208362432644	NM_001039129, NM_025564, NM_146130, NM_026072, NM_009227	215	96	19662	4.76308139535	0.996943561066	0.275080533101	24.2431187225
KEGG_PATHWAY	mmu04142:Lysosome	6	2.63157894737	0.0227422480519	NM_029364, NM_007798, NM_008917, NM_009752, NM_053177, NM_010299	103	122	7691	3.67229030718	0.967539179748	0.575536967529	23.9970532662
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	6	2.63157894737	0.0239235677944	NM_026603, NM_025274, NM_146130, NM_011291, NM_148930, NM_016980	201	142	17446	3.66743746058	0.999653120229	0.679565068673	27.9728716898
GOTERM_BP_DIRECT	GO:0006997~nucleus organization	3	1.31578947368	0.0252285554591	NM_029814, NM_026879, NM_026885	205	22	18082	12.0279379157	0.999999999926	0.902987995021	32.9031670518
GOTERM_CC_DIRECT	GO:0005622~intracellular	27	11.8421052632	0.0256972711341	NM_145541, NM_019405, NM_020590, NM_177411, NM_025796, NM_012011, NM_001163485, NM_018730, NM_207523, NM_007587, NM_016980, NM_019718, NM_001277113, NM_033607, NM_001034893, NM_025535, NM_172086, NM_021557, NM_181070, NM_013834, NM_026591, NM_028017, NM_024181, NM_022023, NM_134115, NM_024173, NM_026879	215	1599	19662	1.54420349928	0.999222272047	0.313944337708	29.0548683609
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	5	2.19298245614	0.0269895396908	NM_009825, NM_026611, NM_024181, NM_184053, NM_011030	215	104	19662	4.39669051878	0.999460097898	0.313539186063	30.2856322278
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	7	3.0701754386	0.0292324115654	NM_010295, NM_008638, NM_007940, NM_134115, NM_028132, NM_009274, NM_029556	201	202	17446	3.00778286784	0.999942333562	0.704800653976	33.1040336209
GOTERM_BP_DIRECT	GO:0032781~positive regulation of ATPase activity	3	1.31578947368	0.029704177446	NM_024181, NM_013415, NM_026992	205	24	18082	11.0256097561	0.999999999999	0.91814496227	37.556019792
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	3	1.31578947368	0.029704177446	NM_011291, NM_025904, NM_016980	205	24	18082	11.0256097561	0.999999999999	0.91814496227	37.556019792
GOTERM_MF_DIRECT	GO:0019003~GDP binding	4	1.75438596491	0.0315116070298	NM_019718, NM_025887, NM_177411, NM_181070	201	60	17446	5.7864013267	0.999973388813	0.689777134402	35.2012692039
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	12	5.26315789474	0.0322734329671	NM_023047, NM_025887, NM_007761, NM_025283, NM_025564, NM_019936, NM_175090, NM_008917, NM_016881, NM_023258, NM_007587, NM_009955	215	534	19662	2.0550823099	0.999879223462	0.349229673823	35.115583626
GOTERM_CC_DIRECT	GO:0031982~vesicle	6	2.63157894737	0.0338242400528	NM_009263, NM_033444, NM_001113355, NM_013587, NM_013933, NM_018768	215	164	19662	3.34577424844	0.999922296999	0.349568272265	36.4733013414
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	3	1.31578947368	0.034469260227	NM_023323, NM_207523, NM_016980	205	26	18082	10.1774859287	1.0	0.930664685115	42.1768294843
GOTERM_CC_DIRECT	GO:0005768~endosome	12	5.26315789474	0.0363726214048	NM_145541, NM_025887, NM_177411, NM_001039137, NM_001111279, NM_029814, NM_011200, NM_053177, NM_001113355, NM_026879, NM_018768, NM_026885	215	544	19662	2.01730506156	0.999962415313	0.357890387836	38.647491997
GOTERM_BP_DIRECT	GO:0045454~cell redox homeostasis	4	1.75438596491	0.0370985446421	NM_010295, NM_198295, NM_028339, NM_024181	205	65	18082	5.42799249531	1.0	0.929702446264	44.5874633511
GOTERM_MF_DIRECT	GO:0003746~translation elongation factor activity	3	1.31578947368	0.0380424928841	NM_026988, NM_011541, NM_025380	201	27	17446	9.64400221117	0.99999712732	0.720855726829	40.8783336358
GOTERM_CC_DIRECT	GO:0005819~spindle	5	2.19298245614	0.0380631138385	NM_010620, NM_025790, NM_011200, NM_133851, NM_175245	215	116	19662	3.94186046512	0.999976809556	0.358955944348	40.0515973873
GOTERM_MF_DIRECT	GO:0003743~translation initiation factor activity	4	1.75438596491	0.0432132958395	NM_026603, NM_026892, NM_025437, NM_012011	201	68	17446	5.10564822944	0.999999512271	0.733192504401	45.0424652354
GOTERM_BP_DIRECT	GO:1902897~regulation of postsynaptic density protein 95 clustering	2	0.877192982456	0.044373405155	NM_001252585, NM_019936	205	4	18082	44.1024390244	1.0	0.948178397398	50.77636053
GOTERM_BP_DIRECT	GO:0042771~intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	3	1.31578947368	0.0475505087721	NM_019738, NM_023258, NM_175482	205	31	18082	8.5359559402	1.0	0.948455743922	53.2708173738
GOTERM_BP_DIRECT	GO:0007032~endosome organization	3	1.31578947368	0.0503528176418	NM_025887, NM_177411, NM_026879	205	32	18082	8.26920731707	1.0	0.947561793278	55.372312268
GOTERM_BP_DIRECT	GO:0048147~negative regulation of fibroblast proliferation	3	1.31578947368	0.0503528176418	NM_013834, NM_019738, NM_023065	205	32	18082	8.26920731707	1.0	0.947561793278	55.372312268
GOTERM_BP_DIRECT	GO:0051289~protein homotetramerization	4	1.75438596491	0.0512016757578	NM_145595, NM_025790, NM_009804, NM_007381	205	74	18082	4.76783124588	1.0	0.940556463279	55.9912150299
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	4	1.75438596491	0.0546414026088	NM_198295, NM_028339, NM_029832, NM_024181	205	76	18082	4.64236200257	1.0	0.942163205518	58.4178250662
GOTERM_CC_DIRECT	GO:0005770~late endosome	5	2.19298245614	0.05506662311	NM_145541, NM_175090, NM_053177, NM_026879, NM_018768	215	131	19662	3.49050239659	0.99999982808	0.463693472019	52.6139993382
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	3	1.31578947368	0.0561298570556	NM_001277113, NM_018730, NM_011291	205	34	18082	7.78278335725	1.0	0.937702944852	59.4285567758
GOTERM_BP_DIRECT	GO:0007080~mitotic metaphase plate congression	3	1.31578947368	0.0561298570556	NM_029814, NM_026879, NM_026885	205	34	18082	7.78278335725	1.0	0.937702944852	59.4285567758
GOTERM_BP_DIRECT	GO:0006810~transport	29	12.7192982456	0.056748685515	NM_001113199, NM_001039129, NM_175009, NM_028339, NM_152808, NM_053177, NM_013415, NM_019718, NM_025283, NM_025564, NM_181070, NM_033444, NM_029814, NM_028017, NM_024173, NM_026879, NM_001113355, NM_025887, NM_177411, NM_027016, NM_175090, NM_018768, NM_027400, NM_026992, NM_025535, NM_146094, NM_025983, NM_133891, NM_026885	205	1822	18082	1.40391957377	1.0	0.930538896007	59.8419647098
GOTERM_CC_DIRECT	GO:0005681~spliceosomal complex	5	2.19298245614	0.0615106379357	NM_001039129, NM_025845, NM_146130, NM_148930, NM_009227	215	136	19662	3.3621751026	0.999999973814	0.489039415416	56.7023184424
GOTERM_BP_DIRECT	GO:0051301~cell division	9	3.94736842105	0.0624065607778	NM_019718, NM_019405, NM_026348, NM_025377, NM_027223, NM_019561, NM_133851, NM_025415, NM_019710	205	374	18082	2.12257727925	1.0	0.939284487116	63.4431231759
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	9	3.94736842105	0.0646281169729	NM_001277113, NM_022891, NM_011287, NM_001001491, NM_009804, NM_001163485, NM_011291, NM_027769, NM_016980	215	391	19662	2.10501397728	0.999999989512	0.493627823675	58.5608452204
GOTERM_BP_DIRECT	GO:0034975~protein folding in endoplasmic reticulum	2	0.877192982456	0.0658197176559	NM_146157, NM_024181	205	6	18082	29.4016260163	1.0	0.940724680702	65.4669534115
GOTERM_BP_DIRECT	GO:2000271~positive regulation of fibroblast apoptotic process	2	0.877192982456	0.0658197176559	NM_007569, NM_013834	205	6	18082	29.4016260163	1.0	0.940724680702	65.4669534115
GOTERM_CC_DIRECT	GO:0005874~microtubule	8	3.50877192982	0.0668630211282	NM_025377, NM_010620, NM_020590, NM_008446, NM_001177659, NM_011130, NM_133851, NM_009955	215	327	19662	2.23733731598	0.999999994568	0.493218333702	59.8475331474
GOTERM_CC_DIRECT	GO:0031902~late endosome membrane	4	1.75438596491	0.0712812106821	NM_053177, NM_026879, NM_018768, NM_026885	215	88	19662	4.15687103594	0.999999998527	0.504031694028	62.2832290733
GOTERM_CC_DIRECT	GO:0005801~cis-Golgi network	3	1.31578947368	0.0733219687006	NM_010718, NM_018854, NM_001163662	215	41	19662	6.69154849688	0.999999999196	0.502437145476	63.3615196137
GOTERM_CC_DIRECT	GO:0032391~photoreceptor connecting cilium	3	1.31578947368	0.0733219687006	NM_019718, NM_019405, NM_018854	215	41	19662	6.69154849688	0.999999999196	0.502437145476	63.3615196137
GOTERM_CC_DIRECT	GO:0017101~aminoacyl-tRNA synthetase multienzyme complex	2	0.877192982456	0.0737554336013	NM_025380, NM_016980	215	7	19662	26.1289036545	0.999999999293	0.493214102337	63.5868526687
GOTERM_BP_DIRECT	GO:0051028~mRNA transport	4	1.75438596491	0.0774836385755	NM_001039129, NM_175009, NM_025564, NM_146130	205	88	18082	4.00931263858	1.0	0.959297305608	71.6193506877
GOTERM_MF_DIRECT	GO:0008097~5S rRNA binding	2	0.877192982456	0.0775527693011	NM_011291, NM_016980	201	7	17446	24.7988628287	0.999999999997	0.890651292927	66.509221601
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	13	5.70175438596	0.0817117705761	NM_008638, NM_028339, NM_023065, NM_007381, NM_026992, NM_146094, NM_021557, NM_010726, NM_145595, NM_009804, NM_024181, NM_028057, NM_011030	205	676	18082	1.69624765478	1.0	0.960946485106	73.5840191803
GOTERM_BP_DIRECT	GO:0045184~establishment of protein localization	3	1.31578947368	0.088054655186	NM_019936, NM_026885, NM_027188	205	44	18082	6.01396895787	1.0	0.965480780431	76.2940019211
GOTERM_BP_DIRECT	GO:0007049~cell cycle	12	5.26315789474	0.0885812613647	NM_019718, NM_019405, NM_026348, NM_025377, NM_027223, NM_019561, NM_011200, NM_133851, NM_001081117, NM_025415, NM_028039, NM_019710	205	614	18082	1.72387383809	1.0	0.961498252683	76.5068763787
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	6	2.63157894737	0.0929741216438	NM_019718, NM_145541, NM_025887, NM_177411, NM_008139, NM_012011	201	209	17446	2.49175176748	1.0	0.915384124318	73.3493785801
GOTERM_CC_DIRECT	GO:0000815~ESCRT III complex	2	0.877192982456	0.0938156985294	NM_026879, NM_026885	215	9	19662	20.3224806202	0.999999999998	0.571126125287	72.7181029044
GOTERM_BP_DIRECT	GO:0090181~regulation of cholesterol metabolic process	2	0.877192982456	0.0970944075892	NM_007940, NM_007381	205	9	18082	19.6010840108	1.0	0.968373288158	79.7094165679
GOTERM_BP_DIRECT	GO:2000270~negative regulation of fibroblast apoptotic process	2	0.877192982456	0.0970944075892	NM_011801, NM_013834	205	9	18082	19.6010840108	1.0	0.968373288158	79.7094165679
GOTERM_BP_DIRECT	GO:2000001~regulation of DNA damage checkpoint	2	0.877192982456	0.0970944075892	NM_026001, NM_146207	205	9	18082	19.6010840108	1.0	0.968373288158	79.7094165679
GOTERM_BP_DIRECT	GO:0039702~viral budding via host ESCRT complex	2	0.877192982456	0.0970944075892	NM_026879, NM_026885	205	9	18082	19.6010840108	1.0	0.968373288158	79.7094165679
GOTERM_CC_DIRECT	GO:0042470~melanosome	4	1.75438596491	0.0979691862287	NM_025887, NM_177411, NM_007798, NM_184053	215	101	19662	3.62182822933	1.0	0.576508420886	74.3216458055
GOTERM_CC_DIRECT	GO:0044297~cell body	4	1.75438596491	0.100169456328	NM_020590, NM_010898, NM_008139, NM_007392	215	102	19662	3.58632010944	1.0	0.574165146864	75.1353712602
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	3	1.31578947368	0.104779931423	NM_023323, NM_207523, NM_016980	201	48	17446	5.42475124378	1.0	0.925809120191	77.6846170843
GOTERM_BP_DIRECT	GO:1902188~positive regulation of viral release from host cell	2	0.877192982456	0.107286005048	NM_026879, NM_026885	205	10	18082	17.6409756098	1.0	0.975290137221	83.0055995438
GOTERM_BP_DIRECT	GO:0006936~muscle contraction	3	1.31578947368	0.109225703905	NM_016963, NM_024219, NM_007392	205	50	18082	5.29229268293	1.0	0.973785119045	83.5731765945
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	6	2.63157894737	0.112911639744	NM_008139, NM_152808, NM_028017, NM_053177, NM_024173, NM_018768	215	234	19662	2.34490161002	1.0	0.609906827751	79.3978575696
GOTERM_CC_DIRECT	GO:0071782~endoplasmic reticulum tubular network	2	0.877192982456	0.113443491948	NM_007874, NM_181070	215	11	19662	16.6274841438	1.0	0.601401949929	79.5601321107
GOTERM_BP_DIRECT	GO:0051246~regulation of protein metabolic process	2	0.877192982456	0.117363121856	NM_001168491, NM_146207	205	11	18082	16.0372505543	1.0	0.97761445687	85.7664616345
