
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005874~microtubule	10	11.3636363636	1.07406140116e-05	NM_001282992, NM_030014, NM_010620, NM_020590, NM_008446, NM_173762, NM_145150, NM_133851, NM_001242389, NM_001114361	85	327	19662	7.07393416082	0.00210295733197	0.0010520320517	0.0134168754981
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	17	19.3181818182	0.000132011083666	NM_020590, NM_011843, NM_033218, NM_008943, NM_019699, NM_025661, NM_146234, NM_184053, NM_026170, NM_134090, NM_080553, NM_025535, NM_029832, NM_009672, NM_011030, NM_019979, NM_009270	85	1323	19662	2.9723356009099997	0.0255439687922	0.008588202336140001	0.164789700831
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	16	18.1818181818	0.000140491672769	NM_020590, NM_033218, NM_008943, NM_008410, NM_146234, NM_184053, NM_026170, NM_053204, NM_138587, NM_009149, NM_008197, NM_025535, NM_001252475, NM_001242389, NM_001035122, NM_019979	85	1190	19662	3.11015323777	0.027162580128299998	0.0068609311909	0.175367492553
GOTERM_CC_DIRECT	GO:0016020~membrane	46	52.2727272727	0.0005527226568599999	NM_011843, NM_010415, NM_033218, NM_008943, NM_019699, NM_008410, NM_133780, NM_010515, NM_175101, NM_026170, NM_181444, NM_134090, NM_080553, NM_173762, NM_010128, NM_021610, NM_009270, NM_019979, NM_001282992, NM_026742, NM_007874, NM_010620, NM_029391, NM_020590, NM_008446, NM_025661, NM_146234, NM_184053, NM_001114361, NM_053204, NM_025480, NM_001252220, NM_001277100, NM_001177648, NM_009149, NM_025535, NM_010686, NM_009671, NM_007708, NM_207708, NM_001242389, NM_001254735, NM_011521, NM_001035122, NM_007962, NM_011030	85	6998	19662	1.52052182977	0.102698713569	0.0214395523288	0.688299530633
GOTERM_CC_DIRECT	GO:0005789~endoplasmic reticulum membrane	11	12.5	0.0008777353038839999	NM_134090, NM_080553, NM_025535, NM_008943, NM_019699, NM_025661, NM_029832, NM_184053, NM_026170, NM_019979, NM_009270	85	710	19662	3.5837945319	0.158114841067	0.028277760777599997	1.0909966291
GOTERM_CC_DIRECT	GO:0000776~kinetochore	5	5.681818181819999	0.0017478807720999999	NM_008943, NM_133780, NM_173762, NM_027411, NM_019710	85	120	19662	9.63823529412	0.290279734765	0.04780314275230001	2.16174126686
GOTERM_CC_DIRECT	GO:0005694~chromosome	7	7.954545454550001	0.00355311855011	NM_008197, NM_008446, NM_133780, NM_173762, NM_133851, NM_027411, NM_019710	85	344	19662	4.70704514364	0.502247040422	0.083512108778	4.349221342190001
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	41	46.5909090909	0.00568933150975	NM_033218, NM_001131054, NM_025854, NM_008908, NM_133780, NM_010515, NM_145150, NM_133851, NM_027411, NM_178377, NM_016963, NM_010910, NM_080553, NM_001025102, NM_173762, NM_001167730, NM_010021, NM_001282992, NM_030014, NM_019405, NM_001270537, NM_010620, NM_020590, NM_008446, NM_146234, NM_001190449, NM_001114361, NM_053204, NM_001252220, NM_019710, NM_001277100, NM_001177648, NM_009671, NM_023831, NM_007708, NM_144526, NM_025679, NM_009672, NM_001242389, NM_001252475, NM_145611	85	6631	19662	1.4302553957799997	0.6731628261079999	0.116845212808	6.879597601939999
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	7	7.954545454550001	0.00758260755696	NM_009149, NM_033218, NM_008943, NM_008410, NM_146234, NM_026170, NM_053204	85	403	19662	4.0179243906	0.775044872346	0.138590633576	9.07058362901
-	-	-	-	-	-	-	-	-	-	-	-	-
GOTERM_MF_DIRECT	GO:0008017~microtubule binding	8	9.090909090910001	1.13858381256e-05	NM_030014, NM_019405, NM_010620, NM_008446, NM_173762, NM_145150, NM_133851, NM_001114361	68	200	17446	10.2623529412	0.00176325858623	0.00176325858623	0.013672817793399999
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	8	9.090909090910001	0.00991900243028	NM_030014, NM_001177648, NM_010910, NM_010515, NM_013834, NM_001167730, NM_001242389, NM_019979	68	625	17446	3.28395294118	0.786713967461	0.538170992098	11.2827367951
GOTERM_MF_DIRECT	GO:0043515~kinetochore binding	2	2.27272727273	0.015274726607700002	NM_173762, NM_027411	68	4	17446	128.279411765	0.9079893530609999	0.548546842599	16.8775429009
GOTERM_MF_DIRECT	GO:0005515~protein binding	24	27.2727272727	0.0285541854677	NM_001282992, NM_030014, NM_007874, NM_020590, NM_025854, NM_008943, NM_008908, NM_008410, NM_133780, NM_053204, NM_181444, NM_001177648, NM_010910, NM_080553, NM_025535, NM_007708, NM_023831, NM_008482, NM_013834, NM_001167730, NM_009672, NM_001252475, NM_001242389, NM_010021	68	4092	17446	1.5047438330200003	0.988782912015	0.6745606741429999	29.383679561999998
GOTERM_MF_DIRECT	GO:0003777~microtubule motor activity	3	3.4090909090900006	0.0345113142259	NM_010620, NM_008446, NM_173762	68	76	17446	10.1273219814	0.99567671104	0.663362221053	34.4121582288
GOTERM_MF_DIRECT	GO:0030165~PDZ domain binding	3	3.4090909090900006	0.0733095326569	NM_008943, NM_007708, NM_053204	68	116	17446	6.63514198783	0.999992503167	0.860101528831	59.921956648199995
GOTERM_MF_DIRECT	GO:0051019~mitogen-activated protein kinase binding	2	2.27272727273	0.08826747056939999	NM_133780, NM_001252220	68	24	17446	21.379901960799998	0.999999398196	0.8707737678949999	67.03649813199999
GOTERM_MF_DIRECT	GO:0005086~ARF guanyl-nucleotide exchange factor activity	2	2.27272727273	0.09177373159160002	NM_001177648, NM_001242389	68	25	17446	20.5247058824	0.9999996688089999	0.8451148116930001	68.5270852442
GOTERM_MF_DIRECT	GO:0008201~heparin binding	3	3.4090909090900006	0.114462934195	NM_008047, NM_010415, NM_013834	68	151	17446	5.09719516946	0.999999993438	0.87675116715	76.7733682654
GOTERM_MF_DIRECT	GO:0003755~peptidyl-prolyl cis-trans isomerase activity	2	2.27272727273	0.149387675211	NM_008908, NM_026072	68	42	17446	12.2170868347	0.999999999987	0.918559411866	85.6741101186
-	-	-	-	-	-	-	-	-	-	-	-	-
KEGG_PATHWAY	mmu04114:Oocyte meiosis	3	3.4090909090900006	0.0544414365149	NM_001131054, NM_080553, NM_019710	27	112	7691	7.62996031746	0.9832020784100001	0.9832020784100001	44.25094987600001
KEGG_PATHWAY	mmu05010:Alzheimer's disease	3	3.4090909090900006	0.119553475743	NM_080553, NM_008943, NM_001289849	27	177	7691	4.8279974890099995	0.9999080995190001	0.9904135261589999	73.52637469999999
KEGG_PATHWAY	mmu05205:Proteoglycans in cancer	3	3.4090909090900006	0.14935164749000002	NM_010415, NM_080553, NM_011521	27	203	7691	4.2096332786	0.999992556884	0.980475275235	81.5185580297
KEGG_PATHWAY	mmu04330:Notch signaling pathway	2	2.27272727273	0.153334549374	NM_025854, NM_008943	27	49	7691	11.626606198	0.9999947159829999	0.952055251372	82.40209478439999
KEGG_PATHWAY	mmu04912:GnRH signaling pathway	2	2.27272727273	0.258956383881	NM_010415, NM_080553	27	88	7691	6.473905723910001	0.9999999996850001	0.987418887482	95.6203648682
KEGG_PATHWAY	mmu04512:ECM-receptor interaction	2	2.27272727273	0.258956383881	NM_008482, NM_011521	27	88	7691	6.473905723910001	0.9999999996850001	0.987418887482	95.6203648682
KEGG_PATHWAY	mmu04915:Estrogen signaling pathway	2	2.27272727273	0.283925991757	NM_010415, NM_080553	27	98	7691	5.81330309902	0.999999999974	0.9828082043440001	96.93761130530001
KEGG_PATHWAY	mmu04142:Lysosome	2	2.27272727273	0.34059600390100003	NM_010686, NM_010515	27	122	7691	4.66970248937	1.0	0.986998026422	98.7048616459
KEGG_PATHWAY	mmu04110:Cell cycle	2	2.27272727273	0.34511871138300004	NM_001131054, NM_019710	27	124	7691	4.594384707290001	1.0	0.9789872177750001	98.79463866520001
KEGG_PATHWAY	mmu04270:Vascular smooth muscle contraction	2	2.27272727273	0.351846891004	NM_172259, NM_080553	27	127	7691	4.485855934669999	1.0	0.970317795133	98.9178102828
-	-	-	-	-	-	-	-	-	-	-	-	-
