AccNum,L24_0,L24_1,L24_2,RNA_0,RNA_1,RNA_2,S15_0,S15_1,S15_2,S24_0,S24_1,S24_2,totalRPF_0,totalRPF_1,totalRPF_2
NM_017417,NaN,NaN,NaN,NaN,NaN,0.1042175698828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_016642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001143989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_016640,57.0967883495,111.103124903,44.83867917215,31.7466405102,36.1827259,19.005157375,36.7355144441,57.73345689255,26.32577578635,54.47920875125,99.0102149097,40.21185576275,62.1533266316,103.509889992,38.6704823904
NM_001304464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_003279,0.5538160069215,NaN,NaN,1.0523530057465,NaN,NaN,2.273599287065,NaN,NaN,1.7340370298125,NaN,NaN,2.495308016665,NaN,NaN
NM_001012980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001304467,7.09831521856,15.87090252945,5.174261125065,8.263862778135,13.0274734257,4.271050727775,3.83901085545,6.48036865699,3.856063015355,5.77817044458,15.25960496229,6.749360677875,6.80713686866,15.8913139355,4.66277557007
NM_001080825,6.173257060165,15.6544641313,39.3188157676,2.610910197525,7.85641623524,14.27026037116,3.128041174855,8.666996375555,18.90513489566,5.850249005475,14.6960616334,33.0683026375,5.0467188527,15.0404506819,30.8810212823
NM_001008781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_017419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_002223,35.90310584185,10.98069091655,2.25874133839,32.7785296495,13.34447982975,3.411628922215,22.4859845707,7.285814607145,1.297933677975,39.46232031425,14.49513595645,2.200507262835,42.35818028255,16.0800724018,2.342061747405
NM_001143981,1.216559078284,NaN,NaN,0.3320413748828,NaN,NaN,0.6026146679445,NaN,NaN,1.2940753186385,NaN,NaN,1.337935270792,NaN,NaN
NM_001253384,44.8352262158,65.87854895475,26.06570354575,68.31561956805,52.5365679812,26.8617708091,29.51630575845,43.5703227951,15.37770095985,35.11484034185,53.68291732625,23.6469452715,30.4120773576,48.0379377223,29.2117382809
NM_001145313,2.72833591289,7.41800040378,3.749870703635,2.303237671905,5.177881150815,2.2872166328,1.547171983175,4.06679063815,1.93017706191,3.134995549715,8.35852912181,3.674469859835,4.342743668085,9.758285050135,3.15091556965
NM_205859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_018476,104.08057510925,48.5178185916,99.07701451875,36.70234558155,12.19988880915,31.3224659024,86.2809921997,36.12769724505,71.41391482725,90.49368105885,46.0105056132,103.0893715186,115.361956058,62.05676673415,97.82773416715
NM_003363,34.87744725255,27.07890308655,19.1521888334,9.225368400935,15.26249022115,10.588996154315,25.0058717505,19.7148162877,12.3738165737,35.9383843162,33.563785536,21.3704535753,39.09182636745,35.52680223225,18.5068061397
NM_144585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_205856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_207118,47.2662991827,92.40630390765,32.25595793435,8.846315196915,12.91916877175,4.795355850355,43.5943188587,53.95232177855,18.77681744275,58.4337090251,73.86120564885,26.8550462787,59.68296431095,89.97753087525,30.64404563295
NM_205853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_205852,NaN,NaN,NaN,1.86127690357,0.404217357,0.171917089945,NaN,NaN,NaN,NaN,NaN,NaN,0.1843674691975,NaN,NaN
NM_001282735,10.9489097016,0.569561460309,0.403742139767,4.78871098107,0.4830594892265,0.189152970505,7.707117100705,0.5396158683845,0.25913454217,10.88926502185,0.721953685392,0.3179192342115,11.3351513344,1.0532193154315,0.3082392126405
NM_001355213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001007531,0.9318332470105,0.865164055857,0.5657104078405,0.2439106714175,0.45455071854,NaN,0.416954146831,0.6233265765675,0.2995222448645,0.523693480543,0.9567255013765,0.8502959430835,0.8152232129225,0.7054226785705,0.9360976593445
NM_001282730,27.91166102955,28.05506592545,20.96948589985,14.60288557685,17.16100981885,13.8266789964,19.6527491342,19.58443505455,12.9344371468,25.32531934175,27.29054602965,18.14806253615,26.41359602675,30.46668837775,19.15767993975
NM_004108,NaN,NaN,NaN,NaN,NaN,NaN,0.202518939829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_004109,22.8072008213,18.21441080625,3.482052699715,11.09767432015,6.57883796331,1.62785964387,23.0116748849,15.1969828253,2.95398993551,23.9904731793,17.1846150687,3.379774117785,26.0351171641,18.3316966415,2.43871215016
NM_004106,387.2546478835,38.06540019605,25.21168231775,39.76842614365,4.11678347181,1.66646220045,277.8006104495,21.789248229,13.42070539235,392.9109351755,20.80015472045,19.335176498,369.914009551,28.2293372764,24.59922179195
NM_001291976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_130759,0.116597891462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_181776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001462,17.82203940735,2.991216830985,NaN,7.83548811028,0.9941830822495,NaN,12.2717290323,1.77096118193,NaN,18.17329427305,3.09456582848,0.09098675478065,15.2221793668,3.121257745645,0.636762635531
NM_001463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_004101,7.785757599175,1.250062308135,NaN,1.87040627477,0.213125841264,NaN,4.79507426615,0.09502529647935,NaN,8.142217738315,0.939521389821,NaN,7.19644394179,0.914619336017,NaN
NM_000331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_007102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_007101,2.00418763879,NaN,NaN,0.571530536779,NaN,NaN,1.30464414402,0.06526356111615,NaN,1.645878234025,NaN,NaN,1.45191276344,0.0858278889456,NaN
NM_007100,175.6043263335,279.6581944815,131.3778712635,91.0910146131,84.9753314032,54.27450784525,107.6069565981,134.170221296,86.65953328155,159.639107487,189.8989901295,119.0896326305,166.61851018,226.519374072,98.610920481
NM_000334,0.05916422230155,NaN,NaN,0.0239746583748,0.09877036686445,NaN,NaN,0.09140084986375,NaN,NaN,NaN,NaN,NaN,0.07589144536475,NaN
NM_007105,1.053122564341,0.25319052079,NaN,0.173391525333,0.076542529517,NaN,1.160277320476,NaN,NaN,0.910273299071,0.24905279923,NaN,0.805921639494,NaN,NaN
NM_181435,NaN,NaN,NaN,2.138689094325,0.857313173272,0.21031809567395,0.210040651466,NaN,NaN,0.12052518102165,NaN,NaN,0.252728868919,NaN,NaN
NM_000339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_000486,NaN,7.921667377935,4.8817735464,NaN,3.240415558705,1.1423591297565,NaN,3.30756687495,1.46857746022,NaN,7.3965317634,3.97867110172,NaN,5.18546690138,2.765064113665
NM_000485,146.011607782,252.4496982335,72.99287013615,68.7907021452,83.7602996437,27.69028450795,92.3431949265,137.2692940455,33.7324204023,109.076411784,191.5478540905,52.39350797495,95.62145070355,148.4334167835,58.9341382407
NM_007108,367.362646913,508.175808457,492.80109926,114.9915167324,103.5514053108,114.815428037,251.222080516,303.4591552765,253.274626253,316.5801295015,364.077407564,375.143707396,231.191863812,338.1385119515,378.933501929
NM_000483,13.169183479645,4.99158539034,1.3601256702225,1.2619605267905,0.6311582755205,NaN,6.83314253182,2.35204755552,NaN,12.796276660535,2.8247689110905,NaN,9.97321841236,2.373408421745,NaN
NM_000482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_000481,4.22068396284,7.80294743401,2.15314753856,2.901586139935,3.413458927005,0.6683617413185,2.70025824982,4.54337428696,0.8582310549455,3.795838516755,7.21889803969,1.119695753935,3.79346169642,6.43342568624,1.1975189721865
NM_016643,2.807993048665,2.731087047755,0.5397126959245,4.07033767645,4.094784856425,0.778222634685,1.409606022395,3.064294265855,0.793653279899,2.338838017625,2.43653651633,0.876146508481,1.557620860095,2.55502572829,0.507125434762
NM_030615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001350532,35.18104319665,25.23885624535,5.73632923485,30.0224122633,17.9078872482,4.60516520658,19.7170470903,12.22804068375,3.038064469955,34.70416009045,25.20467083005,5.38047571258,42.52508888325,29.898360411,5.64596293734
NM_001350531,2.752977950825,4.40006232082,2.872648161865,3.377368179515,4.83466935559,2.058697395345,2.05181978967,3.578105910085,1.49653374312,3.036228404965,6.88919999264,3.07760076364,3.74074759455,6.787929992085,2.690792026505
NM_001350530,29.0131660558,32.7915902918,26.3481917628,16.00317907675,19.128037495,13.88337109615,30.2186984882,34.24332675005,23.7482790556,32.1608724123,40.6460961257,32.25143078245,44.6506482842,54.2308174687,29.20026119255
NM_001320272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_030613,NaN,NaN,NaN,0.1320162531595,NaN,NaN,NaN,NaN,NaN,0.05890218557745,NaN,NaN,NaN,NaN,NaN
NM_014177,13.91578116075,45.2504601974,18.27610185615,9.59275032061,20.91315944165,8.662874345815,8.0292686716,24.23609083215,11.02659687186,13.9653869858,36.59359145285,14.62501594289,13.68501129235,37.17797583915,11.44386000775
NM_020992,189.7598520235,64.017749208,8.926431965885,23.4434986792,14.8857911829,0.9175030187175,141.91908615435,44.11470038495,4.928128737765,191.5324449085,62.8950192587,6.94329896229,178.884980484,57.73796273145,8.49236655489
NM_005802,14.79799810385,19.24863069795,25.7153532884,18.4333010846,19.4748904742,26.7482324379,12.6420436187,15.6540583771,16.2252390634,15.59176909305,22.9699043067,26.04705862435,18.29860616805,27.17691266165,24.68301945085
NM_005258,28.6211713392,68.93364045115,44.196127425,21.08584958255,28.3260019203,28.10163689065,31.62372191505,75.0222782458,39.37582149875,35.35484915805,56.63295154325,38.3167589737,23.62016409995,50.9695725739,32.9646751207
NM_001012964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_003824,61.68225376895,53.6353608517,33.2021588481,28.31957484715,17.95123779425,15.54450063145,37.67555009345,28.84384834615,19.8364340118,52.9176676317,45.56768171745,28.70392344955,51.75622060995,45.82738422185,30.010072452
NM_003825,231.0318468965,162.621050511,117.2272230825,72.8608951153,41.64819240355,26.68578324085,146.792916627,88.5388930702,60.75815184855,224.2155387905,148.844581475,94.01556481025,236.6721866005,159.2172059155,97.36153210935
NM_003826,22.07823864065,31.2192029093,54.30267374835,13.7472046718,14.6105002227,30.03813936365,18.7346378809,22.7020593643,35.3549035706,21.69867345085,31.8240734898,55.00512367825,26.89675584155,36.0567795258,52.2327693481
NM_003827,193.662355636,204.857737249,403.2837539285,41.07246408485,55.5573068808,83.6481323016,123.6253622105,126.8562529345,263.8402399375,170.7663170505,178.2421775,351.526892547,155.87603724,175.824060432,336.790075216
NM_003820,7.59461025822,3.409907605965,3.757910278965,22.12911413905,5.839996375875,10.65313782345,7.567641245025,1.8619342506645,2.30286504227,8.330143008515,1.972220025625,3.13770550247,6.842172252535,2.04087936912,3.849804395885
NM_003821,13.6025076544,8.52557928912,8.225607569375,10.765461839245,6.76628182414,5.530355467935,9.435253886915,4.59743628996,4.51923684291,13.1575573141,8.79209787014,8.14673672138,14.1883560531,8.74712315328,9.49094522661
NM_003795,222.196688704,298.921957668,456.2065645275,77.4453459149,60.87909263835,106.7841169313,129.5489331715,124.917589563,206.959259611,196.2533822355,214.598909327,371.280871356,210.9116419915,227.552435074,357.2188824025
NM_003823,0.4778445843225,NaN,NaN,2.29630979178,1.880289876765,1.801678095985,0.50843953401,NaN,NaN,0.2035832369015,0.1150553522113,NaN,0.2686818540005,NaN,NaN
NM_012181,154.5261878315,156.6600302575,288.2497578895,95.03622902675,75.2740483797,323.1982380285,126.5181024915,110.91687527165,219.460004083,142.1453674365,133.2741766025,253.9105283815,129.205567782,123.971036559,249.072006509
NM_012180,9.48182768296,11.01065741665,28.3652417489,8.92598760647,6.72337868587,15.1144824216,6.95053506489,6.581484688655,15.7330053164,10.066592978885,13.730091489245,26.7273419227,11.4541047929,12.553215851675,23.62146193215
NM_012183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_012182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001018088,29.0295559552,15.65553611915,7.62241159824,28.0264017057,18.07765076535,11.24129660785,17.3480061374,9.52671307394,4.12574735216,30.7717871704,19.9367163011,8.094910624295,36.6394360509,23.16246573015,8.2324413462
NM_020437,0.777466053411,0.1235399262,NaN,0.72338663021,NaN,NaN,0.6665288911215,NaN,0.09490691361995,0.95612574751,0.1048287648633,NaN,0.8775760911325,NaN,NaN
NM_012186,NaN,NaN,0.367391932745,NaN,0.0607556328041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1342425635095,NaN,NaN
NM_020733,14.52681834675,0.7461219969825,0.2160875807592,3.71679963936,0.3570053485585,0.07533614215045,9.637444017015,0.327770803645,0.11593125878065,14.74184332145,0.5980808672175,0.0828535052477,13.69694756345,0.4817980791415,0.0909906793814
NM_020731,0.696926037041,0.825315340308,0.659500764408,0.7763793384635,1.112516192384,0.8142396816835,0.481848925604,0.5590758202325,0.6432102062865,0.563668784131,0.801014465573,0.696004469569,0.2983168077985,1.01389170293,0.5012908308665
NM_020737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001025780,64.05620022845,18.5252139951,11.102449385365,30.2697024564,11.355594691785,5.321388115655,40.3946587163,11.715170801175,4.42740788921,63.4039205532,23.93455902395,11.6433550066,77.7140935064,26.2506652353,11.7880609685
NM_001300829,96.09091980015,93.07446621705,117.502468422,38.7027326709,23.44548829955,30.99942867765,74.34987192715,65.39065706925,77.4843962545,81.81008497345,75.44991295995,90.7533613916,88.974933991,79.61192452185,92.09088456605
NM_002224,1.221775605865,0.327623750809,0.2040460571546,0.815505758359,0.6326614794825,0.2461112524625,0.99609272148,0.2867524152875,0.128960607658,1.000429653425,0.4458582431245,0.12072043355965,0.9943559353865,0.480528697361,0.2200414290035
NM_175856,1.1889051154635,0.671170433156,0.2555966660585,0.6407722093265,0.4662700176585,0.3592406925675,0.6938450452235,0.373166943499,0.19139858829595,0.9657991598555,0.4058034339865,0.13417655864425,1.1360716593485,0.4777554710625,0.204376782686
NM_001688,124.498568366,203.870609373,103.85104538045,55.5633682379,63.77498038385,30.91755272835,73.0661676265,101.85883082455,45.2340019946,127.48239903,187.464429243,95.8178686554,144.034868826,226.617468128,87.589661547
NM_014171,39.0944566008,50.6218823729,80.2422886525,9.268317538,12.4487244994,16.36510610325,28.06069436505,24.98408928285,54.63215126655,43.2820378147,49.78772898475,96.3126513104,50.89823387245,65.8508842621,78.65215814935
NM_001199973,NaN,NaN,NaN,0.2841383705455,NaN,NaN,NaN,0.1570498482965,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001867,284.471203878,568.2719651975,264.11173662,62.36219627585,70.67782943985,31.26893962195,203.027324582,231.0571106145,110.07429963925,268.252705277,382.460022051,219.3375836645,261.4956452595,408.8734662355,184.513965119
NM_144646,3.69344452365,NaN,NaN,0.8044998358315,NaN,NaN,2.89529335349,NaN,NaN,4.080678150525,NaN,NaN,3.190309008025,NaN,NaN
NM_144647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_144644,NaN,NaN,NaN,NaN,0.163783301948,NaN,0.1098251772373,NaN,NaN,NaN,0.07997636602955,NaN,NaN,NaN,NaN
NM_144645,NaN,NaN,NaN,0.4880266134665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_144642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_144643,9.99488440549,11.14003474124,8.4108085325,10.3513783896,8.01673865523,9.962433258545,6.48484601709,5.48899657593,5.75267281129,10.12354512894,10.400537329385,10.2294244273,13.40535669465,13.0870093542,8.967356114215
NM_001161546,0.580367229776,0.07167217106455,0.0532118295528,0.576996134114,0.0897207439721,NaN,1.1963308245515,0.158333201581,NaN,0.515841780936,0.112257752025,NaN,0.6006697718545,NaN,NaN
NM_144641,15.45844295735,4.66690383494,1.71691496196,10.266938138845,2.678528061895,0.841183185314,9.361440337735,2.445745738365,0.963739834278,12.26533965705,2.944201386295,1.235963835283,10.575429336615,3.05431919126,0.932787140341
NM_133447,NaN,NaN,NaN,NaN,0.03528457803505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001008783,0.989502085265,NaN,NaN,0.6418538445505,0.04662302757145,NaN,1.056370782766,0.058375842892,NaN,1.403297060285,NaN,NaN,0.5939129898185,NaN,NaN
NM_000159,31.3743726618,73.55252930355,51.78447261905,11.54529878707,23.625314027,25.28413789865,19.84931343825,48.64985724795,28.79553148375,24.66021557265,70.82764791855,45.12808123265,22.827390725,67.3945567043,42.29649431675
NM_000158,53.3618620732,39.8579859676,7.93529584023,22.99217401675,16.58611818495,3.910362944715,29.2520010465,21.60487714,3.89932950807,51.446965359,47.03466654965,8.21436153022,62.1951419924,52.15062368775,7.57215511515
NM_144648,NaN,NaN,NaN,0.1763559748885,0.10408586814155,NaN,NaN,NaN,NaN,NaN,0.05422585233205,NaN,NaN,NaN,NaN
NM_144649,9.22207381874,0.6907856472805,0.466764756446,4.011730294495,0.669093574211,0.286290190918,4.84530698907,0.433048466901,0.2694046678485,7.9024433788,1.125216422891,0.364251760913,9.286697533515,1.191923130723,NaN
NM_021020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0719558129364,NaN,NaN
NM_021021,40.8274171636,23.5680091319,20.5471009332,26.9170853791,15.6859002948,13.632746303625,30.31640442545,17.67647206015,14.08353575379,36.47552329655,19.86587307815,18.65688998925,36.16713732755,19.8158823937,19.33899656446
NM_021023,1.793193838205,0.3323872053615,NaN,0.3173201099525,NaN,NaN,0.507651121368,NaN,NaN,1.1645971289175,0.2831906043395,NaN,2.283053640585,0.177332059043,NaN
NM_001347869,6.919674871405,8.2340932951,1.927960371885,3.17155846591,4.15100744653,1.268838126145,5.352095994505,5.12661856462,1.351894598595,7.149754700445,6.584627698855,2.728822163155,6.54488549346,7.84318929947,2.48234646112
NM_021025,NaN,1.026658344952,4.0908635152,NaN,0.199744546205,0.963040255931,NaN,0.6608993314705,1.9840832935905,NaN,0.969373969697,2.24601128604,NaN,0.3894319718685,3.210125640605
NM_021026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_021027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_015225,0.09881376222675,0.02081916227925,NaN,0.12172826054225,0.041682191067,NaN,0.05205192568695,0.0624741355744,NaN,0.08372326231745,0.0224225710687,NaN,0.07527863676885,0.0795621062866,NaN
NM_175068,0.1323310635075,NaN,NaN,0.13148398030225,NaN,NaN,0.16534076271855,NaN,NaN,0.1089240902589,NaN,NaN,0.2639346899125,NaN,NaN
NM_001143679,123.997610566,92.4845357786,35.6276674542,54.03972225245,34.77639961205,12.3211021336,64.98278797575,42.8118832621,18.6662525348,100.00435617575,68.02307462355,28.12386423425,107.299616068,69.3110806166,30.63255760795
NM_152694,0.1504014818435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.180494203038,NaN,NaN
NM_173536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05223761048485,NaN,NaN,NaN,0.1082593752927,NaN,NaN,0.269847894646
NM_173537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_173535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001297658,14.6298683257,17.3622942794,13.69825517995,17.53557146085,15.80076923415,20.150163813,13.03649178345,13.8093372766,10.07579151546,12.4757025851,14.31292320735,9.13243251977,11.1491798182,12.3445698641,9.420287215535
NM_001286495,4.266434889925,2.434954960925,3.68221442821,5.5168681931,4.419891514645,7.97008909857,3.10255563042,1.44370048293,1.85458926391,4.96593520243,2.59888634481,3.53692387206,5.12737124311,3.4451878014,3.56161643916
NM_023009,41.25459617565,40.7346426432,11.99360160075,9.351705578485,9.91742358687,9.029555282625,75.9042088691,63.14665631105,13.8850707995,50.96068750505,44.17718027775,11.66997092105,47.24638048,54.4046509744,7.686694654835
NM_173531,6.777996011535,11.30820312275,4.91865115682,4.592051977105,5.449364194445,2.391374176605,3.57723222627,5.46414499852,2.42099480799,7.949677859205,11.2683056944,5.1946543973,8.93775707474,12.69079272095,4.274549857945
NM_001286499,2.953571910585,5.13004355762,4.23098369822,5.83845944388,8.64649730086,11.86475630925,2.89230816275,3.8089976148,2.638092105745,2.6192229492,4.7758861611,3.97086081246,2.608472540655,3.76483023697,4.41822389693
NM_001297656,74.72339487525,108.978368363,122.8389136685,33.2247695049,42.7611845737,63.2000198369,48.02059007975,76.3304962267,74.2204618616,67.9510640044,123.6482491445,123.9885881615,70.0582268587,125.7837757625,122.043040296
NM_001297650,NaN,NaN,0.1815144929428,NaN,0.0132799197386,0.0541682943198,NaN,NaN,0.1558968569776,NaN,NaN,0.1570003116104,0.0422919598283,NaN,0.13441438360885
NM_173538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_006885,2.207441481065,2.948401133365,3.7433936886775,0.441854594366,0.4630511886065,0.181043456551,2.873777797805,6.173285918505,4.9474978165405,2.467367068145,2.246252842925,1.23090839467,1.801226610855,0.9508139018895,3.54864146073
NM_001001952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001001953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_002226,1.28746862493,NaN,NaN,0.4456114650715,0.07009387805145,0.02133505054725,0.6063093052605,NaN,0.02834185475335,1.019808196351,0.0395040645763,NaN,0.9198448251445,NaN,NaN
NM_001001957,NaN,0.204159975494,1.335801052535,6.35761984958,5.147508315965,30.5507310968,0.5219379676505,0.1601417780009,1.08688135417,0.425118593031,0.2843844700085,0.986164848824,0.33293031591,0.5473366581865,1.70956585705
NM_001001954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001001955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001282864,2.04111173281,0.6375674133115,NaN,3.571418344095,1.588696928645,0.4483956935515,1.326251078809,0.475222060734,0.0655141008198,1.51544745885,0.536696464615,0.0941210240416,1.2751681419365,0.581760508327,NaN
NM_001001958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_001001959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM_152695,3.004582030075,2.055410956565,2.26909902718,3.31617071261,2.175954416865,1.049591618462,2.20158216566,1.412454126533,0.701999058073,3.13808117543,2.40755955078,1.574994678015,3.376859009915,2.979380767865,1.0274279731985
NM_015259,22.02260721055,6.781404118445,0.91572817401,2.30338680904,1.887854750885,0.0872413453071,13.5040971681,4.02518827888,0.847444620208,15.59612676005,5.51815532809,0.9036266170705,19.1794644773,6.07757193523,1.2814758690685
NM_001282862,1.57790598573,0.4458301579675,NaN,1.279023649931,0.4593753323915,NaN,1.349518164495,0.15262731950235,NaN,1.95775770535,0.2158039022245,NaN,1.554985630875,0.314432597105,0.1283154274545
NM_001170700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
